schema_version,legacy_top_level_metric_mode,frame_index,reference_timestamp,elapsed_s,tcp_z_m,sensor_z_m,real_valid_zones,sim_valid_zones,real_mean_distance_mm,sim_mean_distance_mm,paired_valid_zones,mae_mm,bias_mm,no_return_iou,raw_real_valid_zones,raw_sim_valid_zones,raw_real_mean_distance_mm,raw_sim_mean_distance_mm,raw_paired_valid_zones,raw_mae_mm,raw_bias_mm,raw_no_return_iou,projected_real_valid_zones,projected_sim_valid_zones,projected_real_mean_distance_mm,projected_sim_mean_distance_mm,projected_paired_valid_zones,projected_mae_mm,projected_bias_mm,projected_no_return_iou
shape-replay-v2,raw,40,2026-06-28T15:41:48.190,3.9169998168945312,0.24707601033653864,0.15701904853394538,18,63,150.55555555555554,136.06349206349208,18,23.444444444444443,-20.88888888888889,0.021739130434782608,18,63,150.55555555555554,136.06349206349208,18,23.444444444444443,-20.88888888888889,0.021739130434782608,18,63,150.55555555555554,127.44444444444444,18,30.944444444444443,-29.833333333333332,0.021739130434782608
shape-replay-v2,raw,41,2026-06-28T15:41:48.328,4.055000305175781,0.24985051699848365,0.1597935551958904,19,63,151.8421052631579,139.87301587301587,19,22.263157894736842,-20.263157894736842,0.022222222222222223,19,63,151.8421052631579,139.87301587301587,19,22.263157894736842,-20.263157894736842,0.022222222222222223,19,63,151.8421052631579,131.03174603174602,19,30.05263157894737,-29.42105263157895,0.022222222222222223
shape-replay-v2,raw,42,2026-06-28T15:41:48.427,4.153999328613281,0.2569505033565478,0.16689354155395453,20,63,163.0,148.9206349206349,20,25.6,-15.4,0.022727272727272728,20,63,163.0,148.9206349206349,20,25.6,-15.4,0.022727272727272728,20,63,163.0,139.20634920634922,20,29.35,-28.35,0.022727272727272728
shape-replay-v2,raw,43,2026-06-28T15:41:48.522,4.249000549316406,0.26783545906560424,0.17777849726301098,24,63,174.375,162.77777777777777,23,30.91304347826087,-14.565217391304348,0.0,24,63,174.375,162.77777777777777,23,30.91304347826087,-14.565217391304348,0.0,24,63,174.375,151.96825396825398,23,30.695652173913043,-29.043478260869566,0.0
shape-replay-v2,raw,44,2026-06-28T15:41:48.619,4.346000671386719,0.2747712448246032,0.18471428302200993,34,60,185.2058823529412,177.55,31,24.419354838709676,-1.064516129032258,0.030303030303030304,34,60,185.2058823529412,177.55,31,24.419354838709676,-1.064516129032258,0.030303030303030304,34,60,185.2058823529412,165.6,31,18.93548387096774,-16.870967741935484,0.030303030303030304
shape-replay-v2,raw,45,2026-06-28T15:41:48.709,4.435997009277344,0.2770919829490565,0.18703502114646325,33,63,188.4848484848485,178.38095238095238,32,25.8125,-5.0,0.0,33,63,188.4848484848485,178.38095238095238,32,25.8125,-5.0,0.0,33,63,188.4848484848485,166.44444444444446,32,22.4375,-21.5,0.0
shape-replay-v2,raw,46,2026-06-28T15:41:48.811,4.537994384765625,0.27705650067466675,0.1869995388720735,34,64,189.88235294117646,177.59375,34,26.529411764705884,-7.529411764705882,0.0,34,64,189.88235294117646,177.59375,34,26.529411764705884,-7.529411764705882,0.0,34,64,189.88235294117646,165.703125,34,24.441176470588236,-23.558823529411764,0.0
shape-replay-v2,raw,47,2026-06-28T15:41:48.908,4.6349945068359375,0.2770136715418616,0.1869567097392683,34,64,189.02941176470588,178.46875,34,26.029411764705884,-6.264705882352941,0.0,34,64,189.02941176470588,178.46875,34,26.029411764705884,-6.264705882352941,0.0,34,64,189.02941176470588,166.5,34,23.38235294117647,-22.264705882352942,0.0
shape-replay-v2,raw,48,2026-06-28T15:41:48.998,4.724998474121094,0.27702484930249416,0.1869678874999009,33,62,188.84848484848484,178.93548387096774,31,23.70967741935484,-4.354838709677419,0.0,33,62,188.84848484848484,178.93548387096774,31,23.70967741935484,-4.354838709677419,0.0,33,62,188.84848484848484,167.11290322580646,31,21.419354838709676,-20.903225806451612,0.0
shape-replay-v2,raw,49,2026-06-28T15:41:49.098,4.8249969482421875,0.2770613061681081,0.18700434436551483,33,63,188.84848484848484,178.46031746031747,32,25.0625,-4.5625,0.0,33,63,188.84848484848484,178.46031746031747,32,25.0625,-4.5625,0.0,33,63,188.84848484848484,166.5079365079365,32,21.65625,-21.09375,0.0
shape-replay-v2,raw,50,2026-06-28T15:41:49.190,4.916999816894531,0.2770389901919791,0.18698202838938582,34,63,189.05882352941177,179.23809523809524,33,26.303030303030305,-4.424242424242424,0.0,34,63,189.05882352941177,179.23809523809524,33,26.303030303030305,-4.424242424242424,0.0,34,63,189.05882352941177,167.22222222222223,33,21.151515151515152,-20.727272727272727,0.0
shape-replay-v2,raw,51,2026-06-28T15:41:49.279,5.0059967041015625,0.2770584392241543,0.18700147742156104,33,63,187.93939393939394,179.23809523809524,32,27.34375,-3.28125,0.0,33,63,187.93939393939394,179.23809523809524,32,27.34375,-3.28125,0.0,33,63,187.93939393939394,167.22222222222223,32,21.125,-20.0,0.0
shape-replay-v2,raw,52,2026-06-28T15:41:49.380,5.10699462890625,0.27705195826396023,0.18699499646136697,33,62,188.66666666666666,178.32258064516128,32,24.90625,-5.34375,0.03125,33,62,188.66666666666666,178.32258064516128,32,24.90625,-5.34375,0.03125,33,62,188.66666666666666,166.2741935483871,32,22.6875,-21.75,0.03125
shape-replay-v2,raw,53,2026-06-28T15:41:49.472,5.198997497558594,0.2770407941092731,0.18698383230667986,33,63,189.6060606060606,178.38095238095238,32,26.3125,-5.875,0.0,33,63,189.6060606060606,178.38095238095238,32,26.3125,-5.875,0.0,33,63,189.6060606060606,166.46031746031747,32,23.15625,-22.34375,0.0
shape-replay-v2,raw,54,2026-06-28T15:41:49.567,5.293998718261719,0.2770600475250762,0.18700308572248292,33,63,188.66666666666666,178.46031746031747,32,25.65625,-3.96875,0.0,33,63,188.66666666666666,178.46031746031747,32,25.65625,-3.96875,0.0,33,63,188.66666666666666,166.44444444444446,32,22.59375,-20.59375,0.0
shape-replay-v2,raw,55,2026-06-28T15:41:49.668,5.394996643066406,0.27703664347187096,0.1869796816692777,34,62,189.11764705882354,179.48387096774192,32,25.71875,-3.90625,0.0,34,62,189.11764705882354,179.48387096774192,32,25.71875,-3.90625,0.0,34,62,189.11764705882354,167.40322580645162,32,21.40625,-20.15625,0.0
shape-replay-v2,raw,56,2026-06-28T15:41:49.792,5.5189971923828125,0.2770617626394281,0.18700480083683485,34,64,189.6764705882353,178.015625,34,26.264705882352942,-7.029411764705882,0.0,34,64,189.6764705882353,178.015625,34,26.264705882352942,-7.029411764705882,0.0,34,64,189.6764705882353,166.0,34,23.970588235294116,-23.08823529411765,0.0
shape-replay-v2,raw,57,2026-06-28T15:41:49.862,5.588996887207031,0.27705547754287024,0.18699851574027698,34,63,189.05882352941177,178.4920634920635,33,25.545454545454547,-5.242424242424242,0.0,34,63,189.05882352941177,178.4920634920635,33,25.545454545454547,-5.242424242424242,0.0,34,63,189.05882352941177,166.55555555555554,33,22.060606060606062,-21.333333333333332,0.0
shape-replay-v2,raw,58,2026-06-28T15:41:49.962,5.688995361328125,0.2770697286312116,0.18701276682861834,34,63,189.3235294117647,178.4920634920635,33,24.90909090909091,-5.393939393939394,0.0,34,63,189.3235294117647,178.4920634920635,33,24.90909090909091,-5.393939393939394,0.0,34,63,189.3235294117647,166.55555555555554,33,22.151515151515152,-21.484848484848484,0.0
shape-replay-v2,raw,59,2026-06-28T15:41:50.066,5.792999267578125,0.27704192222422014,0.18698496042162688,33,61,189.12121212121212,179.50819672131146,31,26.258064516129032,-4.0,0.030303030303030304,33,61,189.12121212121212,179.50819672131146,31,26.258064516129032,-4.0,0.030303030303030304,33,61,189.12121212121212,167.37704918032787,31,21.451612903225808,-20.677419354838708,0.030303030303030304
shape-replay-v2,raw,60,2026-06-28T15:41:50.162,5.888999938964844,0.2770640693469162,0.18700710754432293,34,62,189.64705882352942,179.33870967741936,32,24.5625,-3.9375,0.0,34,62,189.64705882352942,179.33870967741936,32,24.5625,-3.9375,0.0,34,62,189.64705882352942,167.48387096774192,32,21.15625,-20.15625,0.0
shape-replay-v2,raw,61,2026-06-28T15:41:50.260,5.98699951171875,0.27706713671184663,0.18701017490925337,33,62,188.45454545454547,179.09677419354838,31,26.451612903225808,-3.2903225806451615,0.0,33,62,188.45454545454547,179.09677419354838,31,26.451612903225808,-3.2903225806451615,0.0,33,62,188.45454545454547,167.11290322580646,31,21.774193548387096,-20.161290322580644,0.0
shape-replay-v2,raw,62,2026-06-28T15:41:50.355,6.082000732421875,0.28020433251420646,0.1901473707116132,34,64,193.2058823529412,181.5,34,26.823529411764707,-6.470588235294118,0.0,34,64,193.2058823529412,181.5,34,26.823529411764707,-6.470588235294118,0.0,34,64,193.2058823529412,169.296875,34,23.08823529411765,-22.794117647058822,0.0
shape-replay-v2,raw,63,2026-06-28T15:41:50.452,6.1790008544921875,0.28769272036846183,0.19763575856586857,39,64,202.97435897435898,194.125,39,25.46153846153846,-4.435897435897436,0.0,39,64,202.97435897435898,194.125,39,25.46153846153846,-4.435897435897436,0.0,39,64,202.97435897435898,181.125,39,22.487179487179485,-21.666666666666668,0.0
shape-replay-v2,raw,64,2026-06-28T15:41:50.552,6.278999328613281,0.29928283151284496,0.2092258697102517,43,63,214.27906976744185,210.63492063492063,43,24.813953488372093,1.7906976744186047,0.047619047619047616,43,63,214.27906976744185,210.63492063492063,43,24.813953488372093,1.7906976744186047,0.047619047619047616,43,63,214.27906976744185,196.25396825396825,43,18.325581395348838,-16.6046511627907,0.047619047619047616
shape-replay-v2,raw,65,2026-06-28T15:41:50.650,6.3769989013671875,0.30540957709102473,0.21535261528843147,48,62,221.39583333333334,216.46774193548387,47,23.085106382978722,0.5319148936170213,0.058823529411764705,48,62,221.39583333333334,216.46774193548387,47,23.085106382978722,0.5319148936170213,0.058823529411764705,48,62,221.39583333333334,201.5483870967742,47,18.659574468085108,-17.51063829787234,0.058823529411764705
shape-replay-v2,raw,66,2026-06-28T15:41:50.748,6.474998474121094,0.3069479497023801,0.21689098789978684,46,62,221.54347826086956,217.75806451612902,46,24.847826086956523,1.8478260869565217,0.1111111111111111,46,62,221.54347826086956,217.75806451612902,46,24.847826086956523,1.8478260869565217,0.1111111111111111,46,62,221.54347826086956,202.61290322580646,46,18.32608695652174,-16.847826086956523,0.1111111111111111
shape-replay-v2,raw,67,2026-06-28T15:41:50.847,6.573997497558594,0.306968962705463,0.21691200090286972,46,61,221.2608695652174,219.85245901639345,45,23.622222222222224,5.311111111111111,0.10526315789473684,46,61,221.2608695652174,219.85245901639345,45,23.622222222222224,5.311111111111111,0.10526315789473684,46,61,221.2608695652174,204.52459016393442,45,15.933333333333334,-13.666666666666666,0.10526315789473684
shape-replay-v2,raw,68,2026-06-28T15:41:50.945,6.6719970703125,0.30696441492319726,0.216907453120604,47,64,221.5744680851064,217.5625,47,25.78723404255319,2.297872340425532,0.0,47,64,221.5744680851064,217.5625,47,25.78723404255319,2.297872340425532,0.0,47,64,221.5744680851064,202.75,47,17.425531914893618,-16.106382978723403,0.0
shape-replay-v2,raw,69,2026-06-28T15:41:51.043,6.769996643066406,0.3069975883703405,0.21694062656774726,47,63,222.2340425531915,218.46031746031747,46,25.32608695652174,2.4130434782608696,0.0,47,63,222.2340425531915,218.46031746031747,46,25.32608695652174,2.4130434782608696,0.0,47,63,222.2340425531915,203.57142857142858,46,17.695652173913043,-16.17391304347826,0.0
shape-replay-v2,raw,70,2026-06-28T15:41:51.142,6.868995666503906,0.30702484870652547,0.2169678869039322,47,63,222.12765957446808,217.46031746031747,47,24.851063829787233,1.6595744680851063,0.058823529411764705,47,63,222.12765957446808,217.46031746031747,47,24.851063829787233,1.6595744680851063,0.058823529411764705,47,63,222.12765957446808,202.61904761904762,47,17.93617021276596,-16.617021276595743,0.058823529411764705
shape-replay-v2,raw,71,2026-06-28T15:41:51.239,6.965995788574219,0.30708160387974087,0.2170246420771476,48,63,222.16666666666666,217.82539682539684,48,24.875,0.7916666666666666,0.0625,48,63,222.16666666666666,217.82539682539684,48,24.875,0.7916666666666666,0.0625,48,63,222.16666666666666,202.9047619047619,48,18.625,-17.208333333333332,0.0625
shape-replay-v2,raw,72,2026-06-28T15:41:51.377,7.103996276855469,0.30710542216312725,0.217048460360534,45,61,221.4,219.24590163934425,43,23.88372093023256,6.953488372093023,0.047619047619047616,45,61,221.4,219.24590163934425,43,23.88372093023256,6.953488372093023,0.047619047619047616,45,61,221.4,204.0655737704918,43,14.418604651162791,-12.55813953488372,0.047619047619047616
shape-replay-v2,raw,73,2026-06-28T15:41:51.465,7.191993713378906,0.30707333498355965,0.2170163731809664,46,64,221.3913043478261,217.34375,46,25.08695652173913,2.347826086956522,0.0,46,64,221.3913043478261,217.34375,46,25.08695652173913,2.347826086956522,0.0,46,64,221.3913043478261,202.53125,46,18.08695652173913,-16.434782608695652,0.0
shape-replay-v2,raw,74,2026-06-28T15:41:51.560,7.286994934082031,0.30706427746731807,0.2170073156647248,47,64,222.08510638297872,216.84375,47,25.46808510638298,1.0,0.0,47,64,222.08510638297872,216.84375,47,25.46808510638298,1.0,0.0,47,64,222.08510638297872,202.046875,47,19.085106382978722,-17.382978723404257,0.0
shape-replay-v2,raw,75,2026-06-28T15:41:51.649,7.375999450683594,0.3070810156685124,0.21702405386591916,46,64,221.17391304347825,217.25,46,25.152173913043477,3.760869565217391,0.0,46,64,221.17391304347825,217.25,46,25.152173913043477,3.760869565217391,0.0,46,64,221.17391304347825,202.46875,46,17.152173913043477,-14.891304347826088,0.0
shape-replay-v2,raw,76,2026-06-28T15:41:51.750,7.476997375488281,0.3070790466173482,0.21702208481475493,45,64,221.62222222222223,217.25,45,24.733333333333334,3.7111111111111112,0.0,45,64,221.62222222222223,217.25,45,24.733333333333334,3.7111111111111112,0.0,45,64,221.62222222222223,202.46875,45,17.177777777777777,-15.355555555555556,0.0
shape-replay-v2,raw,77,2026-06-28T15:41:51.884,7.611000061035156,0.3070443832291877,0.21698742142659444,47,64,222.38297872340425,217.734375,47,25.893617021276597,1.6382978723404256,0.0,47,64,222.38297872340425,217.734375,47,25.893617021276597,1.6382978723404256,0.0,47,64,222.38297872340425,202.9375,47,18.72340425531915,-16.72340425531915,0.0
shape-replay-v2,raw,78,2026-06-28T15:41:51.929,7.655998229980469,0.3071111041034039,0.21705414230081066,46,63,222.2173913043478,218.65079365079364,45,25.4,3.2666666666666666,0.0,46,63,222.2173913043478,218.65079365079364,45,25.4,3.2666666666666666,0.0,46,63,222.2173913043478,203.63492063492063,45,18.644444444444446,-15.88888888888889,0.0
shape-replay-v2,raw,79,2026-06-28T15:41:52.026,7.752998352050781,0.3070707680908654,0.21701380628827216,47,64,222.0212765957447,216.015625,47,23.340425531914892,1.7234042553191489,0.0,47,64,222.0212765957447,216.015625,47,23.340425531914892,1.7234042553191489,0.0,47,64,222.0212765957447,201.25,47,17.595744680851062,-16.53191489361702,0.0
shape-replay-v2,raw,80,2026-06-28T15:41:52.154,7.8809967041015625,0.30707647064773247,0.2170195088451392,47,64,222.10638297872342,216.296875,47,25.02127659574468,0.46808510638297873,0.0,47,64,222.10638297872342,216.296875,47,25.02127659574468,0.46808510638297873,0.0,47,64,222.10638297872342,201.609375,47,18.425531914893618,-17.74468085106383,0.0
shape-replay-v2,raw,81,2026-06-28T15:41:52.250,7.976997375488281,0.30705204901180727,0.216995087209214,48,62,222.72916666666666,218.2258064516129,46,23.434782608695652,1.9565217391304348,0.0,48,62,222.72916666666666,218.2258064516129,46,23.434782608695652,1.9565217391304348,0.0,48,62,222.72916666666666,203.30645161290323,46,17.23913043478261,-16.456521739130434,0.0
shape-replay-v2,raw,82,2026-06-28T15:41:52.346,8.072998046875,0.3091146977603967,0.21905773595780342,46,63,223.5,220.3015873015873,46,25.847826086956523,4.239130434782608,0.05555555555555555,46,63,223.5,220.3015873015873,46,25.847826086956523,4.239130434782608,0.05555555555555555,46,63,223.5,205.23809523809524,46,17.02173913043478,-14.630434782608695,0.05555555555555555
shape-replay-v2,raw,83,2026-06-28T15:41:52.443,8.169998168945312,0.31558176590005105,0.2255248040974578,48,64,228.75,226.9375,48,23.708333333333332,5.75,0.0,48,64,228.75,226.9375,48,23.708333333333332,5.75,0.0,48,64,228.75,211.59375,48,15.104166666666666,-13.395833333333334,0.0
shape-replay-v2,raw,84,2026-06-28T15:41:52.537,8.263999938964844,0.3262340390166798,0.23617707721408654,53,64,239.9433962264151,242.046875,53,22.0,6.7924528301886795,0.0,53,64,239.9433962264151,242.046875,53,22.0,6.7924528301886795,0.0,53,64,239.9433962264151,225.78125,53,13.566037735849056,-11.867924528301886,0.0
shape-replay-v2,raw,85,2026-06-28T15:41:52.634,8.361000061035156,0.333762876620141,0.24370591481754772,54,64,247.42592592592592,255.109375,54,19.40740740740741,13.0,0.0,54,64,247.42592592592592,255.109375,54,19.40740740740741,13.0,0.0,54,64,247.42592592592592,237.9375,54,8.833333333333334,-6.685185185185185,0.0
shape-replay-v2,raw,86,2026-06-28T15:41:52.730,8.457000732421875,0.337030787041097,0.24697382523850375,53,62,251.11320754716982,259.8709677419355,52,19.423076923076923,13.961538461538462,0.08333333333333333,53,62,251.11320754716982,259.8709677419355,52,19.423076923076923,13.961538461538462,0.08333333333333333,53,62,251.11320754716982,242.16129032258064,52,9.365384615384615,-6.519230769230769,0.08333333333333333
shape-replay-v2,raw,87,2026-06-28T15:41:52.821,8.547996520996094,0.337017776195688,0.24696081439309475,54,62,251.37037037037038,259.8709677419355,53,19.547169811320753,13.132075471698114,0.09090909090909091,54,62,251.37037037037038,259.8709677419355,53,19.547169811320753,13.132075471698114,0.09090909090909091,54,62,251.37037037037038,242.16129032258064,53,9.735849056603774,-6.981132075471698,0.09090909090909091
shape-replay-v2,raw,88,2026-06-28T15:41:52.938,8.665000915527344,0.3370143380787796,0.24695737627618636,54,64,251.09259259259258,258.03125,54,20.22222222222222,12.037037037037036,0.0,54,64,251.09259259259258,258.03125,54,20.22222222222222,12.037037037037036,0.0,54,64,251.09259259259258,240.71875,54,9.75925925925926,-7.796296296296297,0.0
shape-replay-v2,raw,89,2026-06-28T15:41:53.022,8.749000549316406,0.3369944956733396,0.24693753387074635,53,64,251.18867924528303,256.796875,53,19.849056603773583,11.320754716981131,0.0,53,64,251.18867924528303,256.796875,53,19.849056603773583,11.320754716981131,0.0,53,64,251.18867924528303,239.609375,53,11.056603773584905,-8.716981132075471,0.0
shape-replay-v2,raw,90,2026-06-28T15:41:53.125,8.851997375488281,0.3370357405595312,0.24697877875693797,53,64,250.88679245283018,256.796875,53,20.18867924528302,11.622641509433961,0.0,53,64,250.88679245283018,256.796875,53,20.18867924528302,11.622641509433961,0.0,53,64,250.88679245283018,239.609375,53,11.056603773584905,-8.415094339622641,0.0
shape-replay-v2,raw,91,2026-06-28T15:41:53.221,8.947998046875,0.3370735950617071,0.24701663325911383,54,64,251.24074074074073,257.921875,54,20.11111111111111,12.11111111111111,0.0,54,64,251.24074074074073,257.921875,54,20.11111111111111,12.11111111111111,0.0,54,64,251.24074074074073,240.484375,54,10.481481481481481,-7.888888888888889,0.0
shape-replay-v2,raw,92,2026-06-28T15:41:53.315,9.041999816894531,0.337087383652022,0.24703042184942875,55,63,251.9090909090909,258.031746031746,54,19.12962962962963,11.24074074074074,0.0,55,63,251.9090909090909,258.031746031746,54,19.12962962962963,11.24074074074074,0.0,55,63,251.9090909090909,240.66666666666666,54,10.87037037037037,-8.351851851851851,0.0
shape-replay-v2,raw,93,2026-06-28T15:41:53.412,9.138999938964844,0.33709425874113486,0.2470372969385416,54,63,251.7962962962963,258.85714285714283,54,20.074074074074073,11.703703703703704,0.1,54,63,251.7962962962963,258.85714285714283,54,20.074074074074073,11.703703703703704,0.1,54,63,251.7962962962963,241.22222222222223,54,9.87037037037037,-8.24074074074074,0.1
