timestamp_s,trajectory_phase,contact_flag,contact_area_m2,normal_force_n,tangential_force_x_n,tangential_force_y_n,tangential_force_z_n,slip_velocity_x_m_s,slip_velocity_y_m_s,slip_velocity_z_m_s,maximum_displacement_m,minimum_relative_tet_volume,inverted_tet_count
0.9833333333333347,hold,1,2.073631347333839e-05,0.1072527570082933,0.0006821108841260218,0.0001219968391832321,0.0,0.0,0.0,0.0,0.0005772761674979728,0.9294782966324285,0
1.0000000000000013,hold,1,2.0736317134894608e-05,0.10725221023909552,0.0006820629290537677,0.00012199548665369365,0.0,0.0,0.0,0.0,0.0005772762567984158,0.9294774909790766,0
1.016666666666668,hold,1,2.073630934163952e-05,0.10725241368023593,0.0006821153051166527,0.00012200364199944046,0.0,0.0,0.0,0.0,0.000577277298865107,0.9294764524073443,0
1.0333333333333345,hold,1,2.0736315182052464e-05,0.10725241132259405,0.0006821337858272018,0.00012200708297544416,0.0,0.0,0.0,0.0,0.0005772773860667051,0.929478467103681,0
1.0500000000000012,hold,1,2.0736317505762102e-05,0.10725235746877529,0.000682055765199311,0.00012209378383107837,0.0,0.0,0.0,0.0,0.0005772772967470921,0.9294786189125828,0
1.0666666666666678,hold,1,2.0736313742729946e-05,0.10725182716672271,0.0006822417307942527,0.00012200138829736567,0.0,0.0,0.0,0.0,0.0005772772967470921,0.929478651056437,0
1.0833333333333344,hold,1,2.073631392042617e-05,0.10725184182055357,0.0006820914912302907,0.0001219819009559797,0.0,0.0,0.0,0.0,0.0005772772053112342,0.9294781250619453,0
1.100000000000001,hold,1,2.0736315366525e-05,0.1072518959934761,0.0006821203216756872,0.00012198987249178615,0.0,0.0,0.0,0.0,0.0005772772967470921,0.9294785553040332,0
1.1166666666666676,hold,1,2.0736313903451246e-05,0.10725212796905825,0.0006821789014155048,0.00012200807215798949,0.0,0.0,0.0,0.0,0.0005772772116649981,0.9294781044677264,0
1.1333333333333342,hold,1,2.0736318293175104e-05,0.10725162483175385,0.0006820477242421837,0.00012198046264580821,0.0,0.0,0.0,0.0,0.00057727711599488,0.9294766562363345,0
1.1500000000000008,hold,1,2.073631341441514e-05,0.10725185914919877,0.0006820482388366841,0.00012199865561840799,0.0,0.0,0.0,0.0,0.0005772772137831072,0.9294776158522648,0
1.1666666666666674,hold,1,2.073631724700558e-05,0.10725188353281538,0.0006820485201891996,0.00012198004130937719,0.0,0.0,0.0,0.0,0.0005772772967470921,0.9294784782714847,0
1.183333333333334,hold,1,2.0736315286783602e-05,0.1072521508572758,0.0006821829235909948,0.00012192759146504445,0.0,0.0,0.0,0.0,0.0005772773031014184,0.9294773709491183,0
1.2000000000000006,hold,1,2.0736312724126985e-05,0.10725180280211655,0.000682243788066371,0.00012200493671774785,0.0,0.0,0.0,0.0,0.0005772772074290616,0.9294779649973559,0
1.2166666666666672,hold,1,2.0736309329834296e-05,0.10725154411180111,0.0006820408457551294,0.0001220251132631675,0.0,0.0,0.0,0.0,0.0005772773009832157,0.9294783741110794,0
1.2333333333333338,hold,1,2.073631182211883e-05,0.10725181114190077,0.0006820904761806025,0.00012197932332178463,0.0,0.0,0.0,0.0,0.0005772772095469829,0.9294781135305991,0
1.2500000000000004,hold,1,2.073631318542812e-05,0.10725189478650113,0.0006822371745622104,0.00012200276465762277,0.0,0.0,0.0,0.0,0.0005772772116649981,0.9294784101648191,0
1.266666666666667,hold,1,2.073631095375892e-05,0.10725191659837714,0.0006822546712921156,0.00012204925257076199,0.0,0.0,0.0,0.0,0.0005772772010758612,0.9294782023413765,0
1.2833333333333337,hold,1,2.0736315651810634e-05,0.10725085861554519,0.0006821456945726874,0.00012201362814825024,0.0,0.0,0.0,0.0,0.0005772772074290616,0.9294787493743927,0
1.3000000000000003,hold,1,2.07363117510024e-05,0.10725149203946553,0.0006820450282112474,0.00012197414228706143,0.0,0.0,0.0,0.0,0.0005772772903936109,0.9294777967104784,0
1.3166666666666669,hold,1,2.0736311526585364e-05,0.1072520079213475,0.0006821167375961358,0.00012199134938308204,0.0,0.0,0.0,0.0,0.0005772772031935007,0.9294781778184067,0
1.3333333333333335,hold,1,2.073631290814964e-05,0.10725139218450754,0.000682153280027058,0.00012200630476426897,0.0,0.0,0.0,0.0,0.0005772772031935007,0.929478459100776,0
1.35,hold,1,2.0736316562925747e-05,0.10725289873816826,0.0006821662883223793,0.00012197318539558305,0.0,0.0,0.0,0.0,0.0005772752679627816,0.9294783899633359,0
1.3666666666666667,hold,1,2.073632030705776e-05,0.10725206846208932,0.0006820826368998838,0.0001220728434356195,0.0,0.0,0.0,0.0,0.0005772772074290616,0.9294775429051529,0
1.3833333333333333,hold,1,2.0736317329979726e-05,0.107251980570279,0.000682101626642651,0.00012200527081086387,0.0,0.0,0.0,0.0,0.0005772772010758612,0.929478543972958,0
