frame_index,reference_timestamp,elapsed_s,tcp_z_m,sensor_z_m,real_valid_zones,sim_valid_zones,real_mean_distance_mm,sim_mean_distance_mm,paired_valid_zones,mae_mm,bias_mm,no_return_iou
162,2026-06-28T15:40:55.363,15.922996520996094,0.24708178828080019,0.15702482647820692,18,63,151.38888888888889,135.71428571428572,18,22.22222222222222,-20.88888888888889,0.021739130434782608
163,2026-06-28T15:40:55.466,16.0260009765625,0.24705181937482062,0.15699485757222736,17,62,150.7058823529412,137.1290322580645,17,22.41176470588235,-20.647058823529413,0.0425531914893617
164,2026-06-28T15:40:55.560,16.1199951171875,0.24705460272025526,0.156997640917662,18,62,150.44444444444446,137.41935483870967,18,21.166666666666668,-19.944444444444443,0.043478260869565216
165,2026-06-28T15:40:55.658,16.217994689941406,0.24351020126220907,0.1534532394596158,20,64,145.8,131.953125,20,17.5,-12.0,0.0
166,2026-06-28T15:40:55.759,16.319000244140625,0.23544599718459325,0.145389035382,19,62,128.1578947368421,122.74193548387096,19,18.210526315789473,1.263157894736842,0.044444444444444446
167,2026-06-28T15:40:55.855,16.415000915527344,0.22474569984205361,0.13468873803946035,64,61,130.609375,115.67213114754098,61,24.262295081967213,-14.131147540983607,0.0
168,2026-06-28T15:40:55.954,16.513999938964844,0.21836438383973922,0.12830742203714596,64,64,123.828125,110.59375,64,23.703125,-13.234375,1.0
169,2026-06-28T15:40:56.053,16.612998962402344,0.2171388747003412,0.12708191289774795,64,62,122.734375,111.2741935483871,62,16.387096774193548,-13.193548387096774,0.0
170,2026-06-28T15:40:56.151,16.71099853515625,0.2171384883821615,0.12708152657956823,64,64,123.703125,110.015625,64,24.125,-13.6875,1.0
171,2026-06-28T15:40:56.249,16.808998107910156,0.21714192252786474,0.12708496072527148,64,63,121.859375,110.4920634920635,63,23.746031746031747,-11.523809523809524,0.0
172,2026-06-28T15:40:56.347,16.906997680664062,0.21709684987646238,0.12703988807386912,64,63,122.953125,110.63492063492063,63,23.58730158730159,-12.476190476190476,0.0
173,2026-06-28T15:40:56.446,17.005996704101562,0.2171289147689513,0.12707195296635804,64,63,122.578125,110.38095238095238,63,22.285714285714285,-11.492063492063492,0.0
174,2026-06-28T15:40:56.544,17.10399627685547,0.21717142315770488,0.12711446135511162,64,64,123.859375,109.765625,64,24.1875,-14.09375,1.0
175,2026-06-28T15:40:56.678,17.237998962402344,0.21710794509173684,0.12705098328914358,64,64,123.46875,109.96875,64,23.90625,-13.5,1.0
176,2026-06-28T15:40:56.777,17.336997985839844,0.2171377059585589,0.12708074415596565,64,63,122.828125,110.4920634920635,63,23.238095238095237,-12.317460317460318,0.0
177,2026-06-28T15:40:56.868,17.427993774414062,0.21710869097596097,0.1270517291733677,64,63,123.40625,109.96825396825396,63,23.476190476190474,-12.904761904761905,0.0
178,2026-06-28T15:40:56.957,17.516998291015625,0.21714540592596054,0.12708844412336728,64,62,122.28125,111.53225806451613,62,15.612903225806452,-12.096774193548388,0.0
179,2026-06-28T15:40:57.053,17.612998962402344,0.21713657603643266,0.1270796142338394,64,63,123.796875,110.58730158730158,63,23.825396825396826,-13.507936507936508,0.0
180,2026-06-28T15:40:57.183,17.742996215820312,0.2171235635257323,0.12706660172313905,63,63,122.34920634920636,110.85714285714286,62,21.870967741935484,-10.612903225806452,0.0
181,2026-06-28T15:40:57.252,17.811996459960938,0.21713426936197647,0.1270773075593832,64,63,123.0,111.36507936507937,63,15.666666666666666,-12.587301587301587,0.0
182,2026-06-28T15:40:57.341,17.9010009765625,0.21713657686659452,0.12707961506400126,64,61,123.0,110.98360655737704,61,23.278688524590162,-12.0,0.0
183,2026-06-28T15:40:57.439,17.999000549316406,0.21713235380545481,0.12707539200286155,63,63,122.57142857142857,110.84126984126983,62,22.548387096774192,-10.806451612903226,0.0
184,2026-06-28T15:40:57.539,18.0989990234375,0.2171258684953914,0.12706890669279813,64,62,122.84375,111.37096774193549,62,16.080645161290324,-13.370967741935484,0.0
185,2026-06-28T15:40:57.635,18.19499969482422,0.21545982529461816,0.1254028634920249,64,63,122.359375,110.12698412698413,63,16.904761904761905,-13.126984126984127,0.0
186,2026-06-28T15:40:57.724,18.28399658203125,0.2101636367117292,0.12010667490913593,64,64,115.28125,105.96875,64,21.59375,-9.3125,1.0
187,2026-06-28T15:40:57.825,18.384994506835938,0.19978032144317565,0.10972335964058239,62,64,102.96774193548387,99.4375,62,17.919354838709676,-3.0483870967741935,0.0
188,2026-06-28T15:40:57.921,18.480995178222656,0.19135641213403684,0.10129945033144358,61,64,93.70491803278688,93.59375,61,14.754098360655737,0.5573770491803278,0.0
189,2026-06-28T15:40:58.019,18.578994750976562,0.18726609906250788,0.09720913725991462,60,64,90.21666666666667,90.40625,60,13.566666666666666,0.9,0.0
190,2026-06-28T15:40:58.120,18.68000030517578,0.1871395119197452,0.09708255011715194,60,64,90.01666666666667,89.984375,60,13.683333333333334,0.8166666666666667,0.0
191,2026-06-28T15:40:58.227,18.78699493408203,0.18718596935851048,0.09712900755591722,61,64,90.0327868852459,90.5,61,13.967213114754099,1.1147540983606556,0.0
192,2026-06-28T15:40:58.329,18.888999938964844,0.18717668167346224,0.09711971987086898,60,64,90.13333333333334,90.28125,60,13.6,0.9333333333333333,0.0
193,2026-06-28T15:40:58.420,18.979995727539062,0.18713090787759468,0.09707394607500142,61,64,90.50819672131148,90.046875,61,14.40983606557377,0.21311475409836064,0.0
194,2026-06-28T15:40:58.513,19.072998046875,0.18714949520883162,0.09709253340623836,60,64,90.13333333333334,90.0625,60,14.066666666666666,0.7,0.0
195,2026-06-28T15:40:58.610,19.169998168945312,0.18711622742444323,0.09705926562184997,59,64,89.55932203389831,90.375,59,13.898305084745763,2.0338983050847457,0.0
196,2026-06-28T15:40:58.708,19.26799774169922,0.18713430242874735,0.09707734062615408,60,64,89.68333333333334,90.0,60,14.316666666666666,1.0833333333333333,0.0
197,2026-06-28T15:40:58.807,19.36699676513672,0.18711020009369128,0.09705323829109802,60,64,90.08333333333333,90.375,60,14.3,1.1,0.0
198,2026-06-28T15:40:58.950,19.509994506835938,0.18711215288561167,0.09705519108301841,60,64,89.43333333333334,89.984375,60,14.383333333333333,1.2833333333333334,0.0
199,2026-06-28T15:40:59.038,19.597999572753906,0.18712106211757545,0.0970641003149822,60,64,89.9,89.8125,60,14.116666666666667,0.7833333333333333,0.0
200,2026-06-28T15:40:59.138,19.697998046875,0.18711246308055007,0.09705550127795681,59,64,89.66101694915254,90.015625,59,13.59322033898305,1.5254237288135593,0.0
201,2026-06-28T15:40:59.281,19.84099578857422,0.1871067579545193,0.09704979615192605,60,64,89.53333333333333,90.671875,60,13.8,2.0,0.0
202,2026-06-28T15:40:59.308,19.867996215820312,0.18711879985277524,0.09706183805018198,60,64,89.28333333333333,89.71875,60,13.566666666666666,1.2333333333333334,0.0
203,2026-06-28T15:40:59.398,19.95800018310547,0.18709375186473784,0.09703679006214458,60,64,89.91666666666667,90.453125,60,13.9,1.4,0.0
204,2026-06-28T15:40:59.496,20.055999755859375,0.18711962193996678,0.09706266013737352,60,64,89.65,90.015625,60,13.85,1.1166666666666667,0.0
