time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned UNFITTED (using wood),filt_learned UNFITTED (using wood),vel_learned UNFITTED (using wood)
8.8125,1,-33.564,109.74,109.7,108.99,-52.9,121.1,120.63,-39.8
8.8790,1,-37.653,105.65,104.7,104.92,-57.9,116.3,116.55,-58.0
8.9425,1,-40.620,102.68,100.7,100.85,-61.4,112.5,112.57,-61.8
9.0075,1,-44.687,98.61,96.7,96.75,-62.5,108.7,108.70,-60.0
9.0768,1,-49.711,93.59,92.7,92.62,-60.6,104.9,104.88,-55.7
9.1385,1,-52.855,90.45,87.7,88.04,-68.4,100.2,100.41,-69.2
9.2034,1,-56.806,86.49,83.7,83.67,-67.7,96.4,96.37,-63.4
9.2700,1,-60.835,82.47,78.7,78.83,-70.8,91.7,91.80,-67.8
9.3335,1,-65.001,78.30,74.7,74.60,-68.3,88.0,87.92,-62.3
9.3984,1,-68.914,74.39,72.2,71.64,-54.6,85.6,85.39,-43.0
9.4676,1,-73.015,70.29,67.7,67.74,-55.7,81.4,81.57,-53.4
9.5293,1,-77.175,66.13,64.2,64.23,-56.4,78.2,78.19,-54.5
9.5954,1,-81.140,62.16,58.7,59.18,-68.8,73.1,73.28,-71.2
9.6593,1,-84.031,59.27,56.7,56.18,-55.6,71.2,70.83,-44.1
9.7243,1,-88.164,55.14,53.7,53.40,-47.8,68.4,68.35,-39.1
9.7928,1,-92.262,51.04,48.7,49.06,-57.7,63.8,64.05,-59.4
9.8543,1,-96.287,47.01,46.7,46.37,-49.5,61.9,61.70,-42.3
9.9192,1,-100.265,43.04,39.7,40.61,-73.8,55.5,56.00,-80.1
9.9877,1,-104.366,38.93,37.2,36.74,-62.7,53.2,52.84,-51.2
10.0503,1,-108.408,34.89,32.7,32.73,-63.5,49.1,49.16,-57.3
10.1153,1,-112.411,30.89,27.2,27.59,-73.0,44.0,44.25,-72.5
10.1864,1,-116.651,26.65,23.2,23.00,-67.5,40.4,40.24,-58.5
10.2453,1,-119.648,23.65,18.7,18.79,-69.7,36.3,36.39,-63.8
10.3117,1,-123.584,19.72,13.7,13.83,-72.9,31.8,31.84,-67.9
10.3763,1,-127.139,16.16,10.2,9.91,-65.4,28.6,28.45,-55.1
10.4403,1,-129.462,13.84,5.2,5.34,-69.0,24.1,24.24,-63.9
10.5100,1,-130.569,12.73,2.7,2.16,-53.9,21.9,21.59,-41.5
10.5713,2,-130.767,12.53,1.2,0.55,-37.8,20.5,20.29,-25.3
10.6362,2,-130.767,12.53,1.7,0.71,-12.8,21.0,20.63,0.1
10.7031,2,-130.770,12.53,1.7,1.16,-0.6,21.0,20.92,3.7
10.7673,2,-130.738,12.56,1.7,1.54,3.2,21.0,21.00,1.6
10.8323,2,-130.776,12.52,2.2,2.07,6.2,21.4,21.37,5.1
10.9002,2,-130.786,12.51,2.2,2.28,4.2,21.4,21.46,1.8
10.9623,2,-130.806,12.49,1.7,1.94,-1.3,21.0,21.06,-4.8
11.0273,2,-130.802,12.50,1.7,1.74,-2.4,21.0,20.94,-2.4
11.0923,2,-130.805,12.50,1.2,1.31,-5.0,20.5,20.56,-5.2
11.1573,2,-130.787,12.51,1.2,1.14,-3.5,20.5,20.48,-1.9
11.2261,2,-130.804,12.50,1.7,1.50,2.0,21.0,20.89,4.8
11.2883,2,-130.810,12.49,1.7,1.68,2.5,21.0,21.00,2.4
11.3532,2,-130.804,12.50,1.2,1.37,-1.9,20.5,20.61,-4.6
11.4214,2,-130.819,12.48,1.2,1.21,-2.2,20.5,20.49,-2.2
11.4833,2,-130.800,12.50,1.7,1.53,2.1,21.0,20.87,4.6
11.5483,2,-130.779,12.52,1.2,1.32,-1.1,20.5,20.62,-2.5
11.6193,2,-130.820,12.48,0.2,0.45,-8.5,19.6,19.73,-11.2
11.6792,2,-130.801,12.50,2.2,1.57,7.3,21.4,21.03,14.9
11.7451,2,-130.795,12.51,1.7,1.79,4.8,21.0,21.12,3.5
11.8093,2,-130.793,12.51,1.2,1.44,-1.6,20.5,20.64,-5.5
11.8743,2,-130.804,12.50,1.7,1.61,1.0,21.0,20.87,2.0
11.9426,2,-130.795,12.51,1.7,1.69,1.2,21.0,20.97,1.6
12.0043,2,-130.771,12.53,1.2,1.35,-2.8,20.5,20.61,-4.5
12.0702,2,-130.781,12.52,1.2,1.19,-2.6,20.5,20.49,-2.2
12.1376,2,-130.786,12.51,1.2,1.16,-1.3,20.5,20.50,-0.3
12.2003,2,-130.783,12.52,1.7,1.54,3.2,21.0,20.89,5.1
12.2652,2,-130.798,12.50,0.7,0.96,-4.4,20.1,20.24,-7.5
12.3370,2,-130.797,12.50,1.7,1.46,3.3,21.0,20.81,6.0
12.3953,2,-130.807,12.49,1.2,1.32,0.0,20.5,20.63,-1.1
12.4610,2,-130.786,12.51,1.2,1.23,-0.9,20.5,20.53,-1.5
12.5253,2,-130.796,12.50,1.2,1.19,-0.7,20.5,20.51,-0.5
12.5912,2,-130.788,12.51,2.2,1.94,7.2,21.4,21.28,9.8
12.6583,2,-130.792,12.51,1.2,1.49,-2.0,20.5,20.72,-5.6
12.7213,2,-130.792,12.51,2.2,1.99,4.3,21.4,21.26,5.9
12.7862,2,-130.789,12.51,1.7,1.84,-0.0,21.0,21.07,-1.4
12.8559,2,-130.801,12.50,2.2,2.12,2.7,21.4,21.36,3.4
12.9163,2,-130.786,12.51,1.7,1.85,-1.7,21.0,21.07,-3.2
12.9823,2,-130.778,12.52,1.7,1.71,-2.0,21.0,20.95,-1.9
13.0529,2,-130.797,12.50,1.2,1.28,-4.8,20.5,20.56,-5.1
13.1122,2,-130.781,12.52,1.2,1.15,-3.2,20.5,20.48,-2.2
13.1790,2,-130.803,12.50,1.2,1.14,-1.1,20.5,20.49,-0.1
13.2423,2,-130.796,12.50,0.7,0.79,-4.0,20.1,20.14,-4.7
13.3073,2,-130.797,12.50,1.2,1.04,1.3,20.5,20.42,2.9
13.3756,2,-130.809,12.49,1.2,1.18,1.8,20.5,20.53,1.8
13.4373,2,-130.813,12.49,0.7,0.84,-2.9,20.1,20.16,-4.5
13.5032,2,-130.795,12.51,2.2,1.85,9.4,21.4,21.20,12.4
13.5710,2,-130.805,12.50,0.2,0.70,-8.8,19.6,19.96,-13.6
13.6333,2,-130.805,12.50,1.7,1.31,3.4,21.0,20.68,6.8
13.6983,2,-130.806,12.49,1.2,1.28,0.7,20.5,20.61,0.2
13.7693,2,-130.810,12.49,1.7,1.62,3.7,21.0,20.93,3.9
13.8283,2,-130.789,12.51,1.2,1.36,-1.4,20.5,20.63,-3.1
13.8964,2,-130.800,12.50,1.7,1.61,2.1,21.0,20.89,2.9
13.9592,2,-130.782,12.52,1.2,1.33,-2.2,20.5,20.61,-3.2
14.0242,2,-130.800,12.50,2.7,2.36,10.0,21.9,21.65,12.8
14.0910,2,-130.798,12.50,0.7,1.21,-8.7,20.1,20.42,-13.6
14.1543,2,-130.791,12.51,0.7,0.69,-8.4,20.1,19.99,-7.9
14.2192,2,-130.782,12.52,1.7,1.34,4.0,21.0,20.75,8.3
14.2879,2,-130.806,12.49,1.2,1.29,0.7,20.5,20.63,-0.3
14.3503,2,-130.798,12.50,1.7,1.61,3.6,21.0,20.91,3.6
14.4152,2,-130.784,12.52,1.2,1.35,-1.6,20.5,20.61,-3.2
14.4868,2,-130.777,12.52,1.2,1.21,-1.9,20.5,20.50,-1.7
14.5453,2,-130.782,12.52,1.7,1.55,3.0,21.0,20.87,4.6
14.6124,2,-130.801,12.50,1.7,1.71,2.6,21.0,21.00,2.3
14.6753,2,-130.804,12.50,0.7,0.97,-7.0,20.1,20.24,-9.4
14.7403,2,-130.785,12.51,1.2,1.05,-1.4,20.5,20.39,0.4
14.8084,2,-130.801,12.50,2.2,1.94,8.9,21.4,21.28,11.2
14.8713,2,-130.802,12.50,1.2,1.49,-1.8,20.5,20.75,-4.9
14.9363,2,-130.800,12.50,1.7,1.63,0.9,21.0,20.89,1.0
15.0036,2,-130.786,12.51,1.2,1.30,-3.2,20.5,20.58,-3.7
15.0663,2,-130.778,12.52,1.7,1.57,1.8,21.0,20.87,3.1
15.1324,2,-130.792,12.51,1.2,1.30,-2.3,20.5,20.60,-3.0
15.1973,2,-130.793,12.51,1.7,1.58,2.3,21.0,20.89,3.2
15.2622,2,-130.791,12.51,1.2,1.31,-2.2,20.5,20.60,-3.1
15.3302,2,-130.795,12.51,1.7,1.59,2.3,21.0,20.89,3.1
15.3923,2,-130.790,12.51,1.7,1.71,2.0,21.0,20.99,1.9
15.4572,2,-130.799,12.50,2.2,2.12,5.1,21.4,21.37,5.2
15.5245,2,-130.799,12.50,1.7,1.85,-1.4,21.0,21.08,-2.9
15.5883,2,-130.791,12.51,2.2,2.11,2.3,21.4,21.34,2.9
15.6532,2,-130.796,12.50,0.7,1.02,-11.1,20.1,20.29,-13.0
15.7224,2,-130.785,12.51,1.7,1.42,1.3,21.0,20.76,4.0
15.7832,2,-130.798,12.50,0.7,0.88,-5.6,20.1,20.22,-6.2
15.8509,2,-130.785,12.51,1.7,1.46,4.9,21.0,20.81,6.4
15.9133,2,-130.795,12.51,1.2,1.32,-0.1,20.5,20.63,-1.1
15.9792,2,-130.812,12.49,1.2,1.22,-1.1,20.5,20.53,-1.5
16.0462,2,-130.795,12.51,1.2,1.19,-0.7,20.5,20.51,-0.5
16.1093,2,-130.802,12.50,1.2,1.19,-0.2,20.5,20.51,0.0
16.1742,2,-130.779,12.52,0.7,0.80,-4.4,20.1,20.14,-4.8
16.2419,2,-130.791,12.51,1.7,1.47,6.2,21.0,20.81,7.7
16.3043,2,-130.801,12.50,0.7,0.94,-4.1,20.1,20.26,-5.7
16.3703,2,-130.798,12.50,0.7,0.69,-3.8,20.1,20.05,-3.7
16.4387,2,-130.798,12.50,1.7,1.46,7.4,21.0,20.81,9.0
16.5002,2,-130.792,12.51,1.7,1.75,5.5,21.0,21.03,4.7
16.5658,2,-130.779,12.52,0.7,0.97,-7.2,20.1,20.25,-9.1
16.6303,2,-130.804,12.50,2.2,1.87,8.0,21.4,21.16,10.0
16.6952,2,-130.798,12.50,1.7,1.84,1.9,21.0,21.09,0.9
16.7619,2,-130.796,12.50,1.2,1.35,-5.0,20.5,20.61,-6.0
16.8253,2,-130.817,12.48,0.7,0.77,-8.0,20.1,20.10,-7.7
16.8912,2,-130.788,12.51,1.7,1.42,5.2,21.0,20.77,7.3
16.9586,2,-130.779,12.52,1.2,1.31,0.1,20.5,20.62,-0.7
17.0213,2,-130.780,12.52,1.7,1.62,3.6,21.0,20.91,3.6
17.0863,2,-130.791,12.51,1.7,1.73,2.2,21.0,20.99,1.7
17.1556,2,-130.787,12.51,1.7,1.73,0.5,21.0,20.99,0.2
17.2163,2,-130.797,12.50,1.7,1.71,-0.1,21.0,20.97,-0.2
17.2841,2,-130.786,12.51,1.7,1.70,-0.1,21.0,20.97,-0.1
17.3473,2,-130.794,12.51,1.2,1.30,-4.7,20.5,20.59,-4.9
17.4122,2,-130.785,12.51,1.7,1.57,1.9,21.0,20.87,2.7
17.4793,2,-130.792,12.51,0.7,0.88,-7.3,20.1,20.21,-7.9
17.5423,2,-130.786,12.51,1.7,1.45,4.6,21.0,20.78,5.9
17.6072,2,-130.799,12.50,0.7,0.90,-5.2,20.1,20.23,-6.0
17.6750,2,-130.786,12.51,1.7,1.50,5.5,21.0,20.81,6.4
17.7373,2,-130.785,12.51,1.2,1.33,-0.5,20.5,20.63,-1.2
17.8033,2,-130.799,12.50,1.7,1.63,3.3,21.0,20.91,3.4
17.8700,2,-130.809,12.49,1.2,1.32,-2.7,20.5,20.61,-3.3
17.9332,2,-130.782,12.52,1.2,1.19,-2.2,20.5,20.50,-2.0
18.0004,2,-130.798,12.50,1.2,1.17,-0.7,20.5,20.50,-0.3
18.0633,2,-130.802,12.50,1.2,1.19,-0.0,20.5,20.51,0.1
18.1282,2,-130.791,12.51,1.7,1.61,4.9,21.0,20.90,5.0
18.1964,2,-130.812,12.49,1.7,1.74,2.6,21.0,21.01,2.0
18.2593,2,-130.798,12.50,1.2,1.33,-4.1,20.5,20.62,-4.7
18.3242,2,-130.794,12.51,2.2,1.99,6.7,21.4,21.26,7.4
18.3921,2,-130.787,12.51,1.7,1.83,-0.4,21.0,21.08,-1.1
18.4542,2,-130.801,12.50,2.2,2.12,3.4,21.4,21.35,3.4
18.5201,2,-130.798,12.50,1.2,1.40,-7.6,20.5,20.67,-8.1
18.5853,2,-130.800,12.50,1.7,1.56,0.0,21.0,20.85,0.9
18.6502,2,-130.781,12.52,1.7,1.67,1.4,21.0,20.96,1.6
18.7170,2,-130.794,12.51,1.7,1.71,0.7,21.0,20.98,0.5
18.7803,2,-130.804,12.50,0.2,0.49,-14.4,19.6,19.84,-14.7
18.8452,2,-130.779,12.52,0.7,0.49,-3.3,20.1,19.90,-1.7
18.9125,2,-130.795,12.51,0.7,0.63,0.8,20.1,20.03,1.4
18.9763,2,-130.791,12.51,1.7,1.51,10.7,21.0,20.84,10.7
19.0402,2,-130.782,12.52,1.2,1.38,1.0,20.5,20.67,-0.3
19.1105,2,-130.774,12.53,0.7,0.82,-6.2,20.1,20.15,-6.5
19.1712,2,-130.798,12.50,1.7,1.46,6.0,21.0,20.77,6.9
19.2371,2,-130.810,12.49,2.2,2.14,9.4,21.4,21.39,9.0
19.3013,2,-130.804,12.50,1.2,1.48,-5.6,20.5,20.74,-6.8
19.3662,2,-130.783,12.52,1.7,1.59,0.1,21.0,20.87,0.6
19.4324,2,-130.781,12.52,1.2,1.27,-3.8,20.5,20.58,-3.6
19.4973,2,-130.802,12.50,2.2,1.99,7.6,21.4,21.26,8.1
19.5623,2,-130.795,12.51,0.7,1.01,-9.8,20.1,20.32,-10.6
19.6304,2,-130.798,12.50,1.2,1.05,-1.6,20.5,20.40,-0.7
19.6922,2,-130.792,12.51,0.7,0.75,-4.0,20.1,20.12,-3.8
19.7572,2,-130.785,12.51,1.2,1.07,2.8,20.5,20.43,3.3
19.8266,2,-130.772,12.53,1.2,1.21,2.2,20.5,20.54,1.9
19.8882,2,-130.772,12.53,1.2,1.23,0.8,20.5,20.54,0.4
19.9549,2,-130.802,12.50,1.7,1.63,4.8,21.0,20.91,4.8
20.0184,2,-130.797,12.50,1.2,1.33,-2.3,20.5,20.63,-2.8
20.0832,2,-130.794,12.51,0.7,0.79,-7.0,20.1,20.13,-6.9
20.1510,2,-130.793,12.51,1.7,1.47,6.4,21.0,20.79,7.3
20.2132,2,-130.801,12.50,1.2,1.32,-0.1,20.5,20.63,-0.7
20.2793,2,-130.789,12.51,1.7,1.63,3.6,21.0,20.92,3.5
20.3478,2,-130.807,12.49,1.2,1.31,-3.0,20.5,20.61,-3.3
20.4093,2,-130.795,12.51,1.2,1.19,-2.3,20.5,20.50,-2.0
20.4742,2,-130.802,12.50,1.2,1.17,-0.7,20.5,20.50,-0.4
20.5555,3,-130.751,12.55,2.2,2.06,9.5,21.4,21.32,9.3
20.6042,3,-129.962,13.34,1.2,1.52,-3.6,20.5,20.79,-4.7
20.6717,3,-127.508,15.79,3.2,2.88,15.5,22.3,22.06,15.5
20.7342,3,-124.574,18.73,5.2,4.93,28.6,24.1,23.95,27.4
20.8001,3,-119.149,24.15,11.7,10.83,75.3,30.0,29.37,73.3
20.8668,3,-112.041,31.26,17.7,17.12,90.0,35.4,35.24,85.8
20.9303,3,-104.623,38.68,25.2,24.59,108.0,42.2,41.99,102.6
20.9952,3,-98.821,44.48,31.7,31.67,108.7,48.2,48.23,97.2
21.0648,3,-94.671,48.63,38.2,38.44,101.0,54.1,54.24,87.8
21.1253,3,-92.138,51.16,42.7,43.18,87.3,58.3,58.47,73.6
21.1923,3,-91.330,51.97,45.7,46.50,62.2,61.0,61.35,47.8
21.2563,3,-90.427,52.87,45.2,46.69,24.4,60.6,61.14,5.7
21.3213,3,-87.778,55.52,48.2,48.23,23.9,63.3,63.06,25.6
21.3890,3,-83.408,59.89,49.7,49.74,23.0,64.7,64.73,24.7
21.4513,3,-78.957,64.34,53.2,52.59,35.5,68.0,67.69,43.3
21.5162,3,-71.458,71.84,59.7,58.29,65.8,74.0,73.48,81.3
21.5846,3,-63.628,79.67,67.7,66.09,94.8,81.4,81.11,107.3
21.6475,3,-55.772,87.53,74.2,73.42,106.5,87.5,87.58,103.5
21.7124,3,-47.931,95.37,81.2,80.91,111.2,94.1,94.12,101.3
21.7822,3,-40.146,103.15,89.2,89.04,114.2,101.6,101.57,106.0
21.8424,3,-32.169,111.13,98.7,97.76,129.3,110.6,110.18,135.4
21.9087,3,-24.414,118.89,106.7,106.58,131.4,118.2,118.35,125.2
21.9735,3,-16.379,126.92,114.2,114.49,126.4,125.4,125.53,113.2
22.0384,3,-8.679,134.62,121.7,122.02,120.9,132.5,132.59,109.5
22.1044,3,-0.889,142.41,128.2,128.77,110.8,138.8,138.92,98.2
22.1683,3,5.124,148.42,135.7,135.75,110.0,146.0,145.87,106.8
