time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned UNFITTED (using wood),filt_learned UNFITTED (using wood),vel_learned UNFITTED (using wood)
11.1781,2,-130.802,12.50,-0.8,-0.38,0.4,18.7,18.94,-7.0
11.2431,2,-130.811,12.49,-0.3,-0.32,0.7,19.2,19.07,0.5
11.3112,2,-130.792,12.51,-0.3,-0.29,0.5,19.2,19.17,1.2
11.3741,2,-130.802,12.50,-1.3,-0.94,-4.7,18.3,18.43,-9.3
11.4391,2,-130.792,12.51,-1.3,-1.28,-5.0,18.3,18.21,-4.3
11.5062,2,-130.826,12.47,0.2,-0.40,4.4,19.6,19.39,14.1
11.5691,2,-130.800,12.50,-0.8,-0.57,0.9,18.7,18.96,-2.9
11.6340,2,-130.798,12.50,-0.3,-0.37,2.0,19.2,19.12,1.5
11.7020,2,-130.799,12.50,0.7,0.40,7.0,20.1,19.96,10.7
11.7651,2,-130.779,12.52,-0.8,-0.25,-1.7,18.7,19.02,-10.2
11.8300,2,-130.796,12.50,-1.8,-1.32,-9.4,17.8,17.91,-15.9
11.8952,2,-130.783,12.52,0.2,-0.50,2.1,19.6,19.22,14.1
11.9601,2,-130.794,12.51,0.7,0.35,7.9,20.1,20.08,13.4
12.0283,2,-130.793,12.51,-0.3,0.07,1.4,19.2,19.42,-6.2
12.0911,2,-130.800,12.50,-0.3,-0.15,-1.1,19.2,19.15,-4.7
12.1551,2,-130.792,12.51,-0.8,-0.61,-4.3,18.7,18.75,-6.1
12.2227,2,-130.783,12.52,-0.8,-0.83,-3.8,18.7,18.67,-1.8
12.2861,2,-130.786,12.51,-0.3,-0.55,0.5,19.2,19.08,4.9
12.3511,2,-130.771,12.53,-0.8,-0.71,-1.1,18.7,18.83,-2.4
12.4197,2,-130.801,12.50,-0.3,-0.45,1.7,19.2,19.11,3.1
12.4811,2,-130.792,12.51,0.2,0.02,4.7,19.6,19.57,6.7
12.5470,2,-130.796,12.50,-0.8,-0.45,-1.8,18.7,18.91,-7.3
12.6122,2,-130.787,12.51,-1.8,-1.42,-8.9,17.8,17.92,-13.9
12.6771,2,-130.767,12.53,-1.3,-1.52,-4.9,18.3,18.10,-0.1
12.7439,2,-130.789,12.51,-0.8,-1.12,1.2,18.7,18.64,6.8
12.8072,2,-130.786,12.51,-0.3,-0.53,5.5,19.2,19.16,8.0
12.8721,2,-130.782,12.52,0.7,0.43,10.7,20.1,20.01,12.3
12.9396,2,-130.800,12.50,-0.8,-0.22,-1.0,18.7,19.02,-10.6
13.0031,2,-130.794,12.51,-0.3,-0.30,-1.1,19.2,19.05,-1.5
13.0671,2,-130.791,12.51,-0.8,-0.67,-3.7,18.7,18.76,-4.0
13.1374,2,-130.798,12.50,-0.3,-0.48,0.1,19.2,19.09,3.4
13.1981,2,-130.775,12.53,-0.8,-0.70,-1.9,18.7,18.82,-2.8
13.2641,2,-130.799,12.50,0.2,-0.10,4.4,19.6,19.48,8.0
13.3282,2,-130.779,12.52,-0.8,-0.51,-1.6,18.7,18.92,-5.9
13.3931,2,-130.781,12.52,-1.3,-1.10,-5.9,18.3,18.32,-8.7
13.4601,2,-130.791,12.51,-1.8,-1.71,-7.8,17.8,17.82,-7.6
13.5241,2,-130.801,12.50,-0.8,-1.21,1.0,18.7,18.52,7.6
13.5891,2,-130.786,12.51,-1.3,-1.26,0.1,18.3,18.39,-0.4
13.6565,2,-130.786,12.51,-0.3,-0.57,6.1,19.2,19.06,8.4
13.7191,2,-130.770,12.53,-2.3,-1.68,-7.3,17.4,17.72,-15.8
13.7841,2,-130.775,12.53,0.2,-0.48,7.8,19.6,19.20,16.1
13.8543,2,-130.792,12.51,-0.8,-0.56,2.2,18.7,18.94,-1.0
13.9151,2,-130.805,12.50,0.2,0.01,6.2,19.6,19.50,7.2
13.9825,2,-130.789,12.51,-0.3,-0.10,1.5,19.2,19.29,-1.6
14.0451,2,-130.794,12.51,-0.8,-0.57,-3.6,18.7,18.80,-6.7
14.1101,2,-130.808,12.49,-0.8,-0.80,-3.6,18.7,18.67,-2.7
14.1767,2,-130.806,12.49,-1.8,-1.59,-8.6,17.8,17.93,-9.9
14.2401,2,-130.782,12.52,-1.3,-1.54,-3.1,18.3,18.13,0.9
