time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned UNFITTED (using wood),filt_learned UNFITTED (using wood),vel_learned UNFITTED (using wood)
6.3700,1,115.189,258.49,254.2,254.31,-67.1,262.3,262.26,-68.9
6.4378,1,111.109,254.41,249.7,249.72,-67.4,257.8,257.79,-66.4
6.5001,1,107.100,250.40,246.2,245.99,-63.4,254.3,254.23,-58.9
6.5660,1,103.000,246.30,242.7,242.44,-58.0,250.9,250.79,-53.4
6.6323,1,98.846,242.15,239.2,239.02,-54.3,247.4,247.36,-51.9
6.6960,1,94.911,238.21,235.7,235.66,-53.4,243.9,243.93,-53.5
6.7609,1,90.878,234.18,231.2,231.49,-59.5,239.4,239.59,-64.6
6.8281,1,86.910,230.21,227.7,227.64,-58.3,236.0,235.87,-56.8
6.8910,1,82.861,226.16,222.7,223.08,-66.2,231.0,231.22,-70.8
6.9583,1,78.689,221.99,218.7,218.68,-65.7,227.1,226.98,-64.1
7.0211,1,75.625,218.93,214.7,214.66,-64.8,223.1,223.09,-62.4
7.0870,1,71.707,215.01,211.7,211.33,-56.4,220.2,219.99,-49.6
7.1532,1,67.651,210.95,206.7,206.95,-62.1,215.2,215.43,-65.7
7.2171,1,63.578,206.88,204.2,203.85,-54.3,212.8,212.53,-49.0
7.2821,1,59.530,202.83,199.7,199.88,-58.3,208.3,208.48,-60.1
7.3487,1,55.419,198.72,195.2,195.42,-63.5,203.9,203.98,-66.3
7.4121,1,51.508,194.81,190.7,190.90,-68.0,199.5,199.53,-69.5
7.4771,1,47.331,190.63,187.7,187.36,-60.0,196.5,196.32,-52.9
7.5449,1,43.272,186.57,181.2,181.76,-73.8,190.2,190.53,-80.5
7.6082,1,39.310,182.61,179.2,178.60,-59.9,188.2,187.80,-49.9
7.6738,1,36.259,179.56,175.7,175.41,-53.1,184.8,184.76,-46.9
7.7383,1,32.240,175.54,171.7,171.78,-55.0,180.9,181.02,-56.1
7.8031,1,28.239,171.54,167.2,167.48,-61.8,176.5,176.63,-65.6
7.8693,1,24.047,167.35,163.7,163.62,-59.7,173.1,172.98,-56.9
7.9332,1,20.031,163.33,159.7,159.73,-60.4,169.2,169.23,-58.4
7.9981,1,16.074,159.37,155.7,155.73,-61.1,165.3,165.34,-59.6
8.0644,1,11.989,155.29,152.2,152.06,-57.5,161.9,161.85,-53.7
8.1292,1,7.899,151.20,147.7,147.87,-61.9,157.6,157.69,-62.5
8.1931,1,4.902,148.20,141.2,141.93,-80.6,151.3,151.65,-88.8
8.2631,1,-0.092,143.21,139.2,138.44,-60.7,149.4,148.84,-46.7
8.3241,1,-3.147,140.15,134.7,134.71,-61.0,145.0,145.18,-57.4
8.3917,1,-7.355,135.95,131.2,131.04,-56.9,141.7,141.60,-53.6
8.4543,1,-11.378,131.92,126.7,126.92,-62.0,137.3,137.47,-63.7
8.5191,1,-15.254,128.05,123.2,123.12,-60.0,134.0,133.88,-56.8
8.5868,1,-19.379,123.92,118.2,118.43,-65.8,129.2,129.30,-66.0
8.6502,1,-23.538,119.76,114.7,114.58,-62.8,125.8,125.73,-58.1
8.7141,1,-27.567,115.73,110.7,110.66,-61.8,122.0,122.02,-58.0
8.7828,1,-31.392,111.91,106.2,106.26,-63.4,117.7,117.78,-61.3
8.8452,1,-35.581,107.72,102.7,102.59,-60.6,114.4,114.34,-56.3
8.9101,1,-38.604,104.70,99.2,99.05,-56.8,111.1,111.03,-51.9
8.9800,1,-43.638,99.66,94.7,94.79,-59.5,106.8,106.90,-58.1
9.0401,1,-46.681,96.62,90.7,90.84,-63.1,103.0,103.10,-62.1
9.1062,1,-50.826,92.47,87.7,87.44,-55.8,100.2,100.04,-48.9
9.1703,1,-54.796,88.50,82.2,82.64,-67.6,95.0,95.31,-69.4
9.2350,1,-58.741,84.56,79.2,78.96,-60.9,92.2,92.01,-54.2
9.3021,1,-62.994,80.31,74.7,74.74,-62.1,88.0,88.04,-58.3
9.3660,1,-66.980,76.32,70.7,70.72,-62.6,84.2,84.26,-59.1
9.4309,1,-70.952,72.35,65.7,65.94,-69.5,79.6,79.70,-68.3
9.4975,1,-75.024,68.28,62.7,62.36,-59.5,76.8,76.55,-50.7
9.5610,1,-78.186,65.11,57.2,57.56,-69.5,71.7,71.92,-68.9
9.6259,1,-82.091,61.21,54.2,53.91,-61.0,68.9,68.67,-53.2
9.6976,1,-87.065,56.24,49.7,49.66,-59.8,64.7,64.73,-54.7
9.7561,1,-90.236,53.06,45.2,45.46,-66.9,60.6,60.73,-65.5
9.8242,1,-94.315,48.99,41.7,41.51,-61.0,57.3,57.19,-53.9
9.8871,1,-98.191,45.11,37.2,37.32,-64.5,53.2,53.29,-60.4
9.9521,1,-102.327,40.97,32.7,32.81,-67.7,49.1,49.12,-63.6
10.0189,1,-106.423,36.88,28.7,28.60,-64.6,45.4,45.34,-57.7
10.0821,1,-110.307,32.99,25.2,25.03,-59.4,42.2,42.14,-51.8
10.1471,1,-113.412,29.89,21.2,21.19,-59.2,38.6,38.61,-53.9
10.2159,1,-118.608,24.69,16.7,16.79,-62.4,34.5,34.55,-58.2
10.2781,1,-121.547,21.75,13.7,13.51,-56.4,31.8,31.65,-48.9
10.3438,1,-125.452,17.85,9.7,9.72,-57.2,28.2,28.21,-51.8
10.4083,1,-128.445,14.86,5.2,5.40,-63.7,24.1,24.23,-60.0
10.4731,1,-130.165,13.14,1.7,1.60,-60.3,21.0,20.88,-53.1
10.5394,2,-130.792,12.51,0.2,-0.40,-40.0,19.6,19.30,-28.5
10.6042,2,-130.756,12.54,-0.3,-0.98,-19.5,19.2,18.92,-9.7
10.6691,2,-130.758,12.54,-0.3,-0.81,-5.0,19.2,19.05,-0.1
10.7372,2,-130.760,12.54,-0.3,-0.51,1.2,19.2,19.16,1.4
10.7992,2,-130.774,12.53,0.2,0.04,5.8,19.6,19.56,5.6
10.8641,2,-130.766,12.53,-0.3,-0.12,0.5,19.2,19.29,-2.6
10.9341,2,-130.783,12.52,-0.3,-0.25,-1.1,19.2,19.17,-1.8
10.9952,2,-130.778,12.52,-0.3,-0.30,-1.0,19.2,19.16,-0.5
11.0610,2,-130.792,12.51,-0.3,-0.32,-0.4,19.2,19.17,0.1
11.1253,2,-130.795,12.51,-0.8,-0.69,-3.9,18.7,18.79,-4.8
11.1901,2,-130.798,12.50,-0.3,-0.45,1.0,19.2,19.07,2.8
11.2567,2,-130.802,12.50,-0.3,-0.32,1.7,19.2,19.19,1.9
11.3202,2,-130.793,12.51,0.2,0.10,4.8,19.6,19.58,5.4
11.3861,2,-130.787,12.51,-0.3,-0.13,-0.7,19.2,19.28,-2.8
11.4523,2,-130.801,12.50,-0.3,-0.27,-1.6,19.2,19.16,-2.0
11.5162,2,-130.790,12.51,-0.3,-0.32,-1.0,19.2,19.16,-0.5
11.5811,2,-130.796,12.50,-0.8,-0.70,-4.3,18.7,18.79,-4.8
11.6518,2,-130.793,12.51,-0.3,-0.45,1.2,19.2,19.08,3.0
11.7112,2,-130.819,12.48,-0.3,-0.32,1.8,19.2,19.19,2.1
11.7777,2,-130.791,12.51,-0.3,-0.28,1.0,19.2,19.20,0.4
11.8412,2,-130.798,12.50,0.2,0.10,4.3,19.6,19.56,4.8
11.9071,2,-130.790,12.51,-0.3,-0.15,-1.2,19.2,19.28,-2.9
11.9741,2,-130.806,12.49,-0.3,-0.28,-1.8,19.2,19.16,-1.9
12.0372,2,-130.789,12.51,-0.3,-0.32,-1.0,19.2,19.16,-0.4
12.1020,2,-130.781,12.52,-0.3,-0.32,-0.3,19.2,19.17,0.1
12.1701,2,-130.790,12.51,-0.3,-0.31,0.0,19.2,19.18,0.1
12.2321,2,-130.782,12.52,-0.8,-0.68,-4.0,18.7,18.80,-4.9
12.2983,2,-130.784,12.52,-0.3,-0.44,1.3,19.2,19.08,2.7
12.3642,2,-130.778,12.52,-0.3,-0.31,1.8,19.2,19.19,1.9
12.4281,2,-130.778,12.52,0.2,0.11,5.0,19.6,19.58,5.3
12.4959,2,-130.803,12.50,-0.3,-0.14,-1.2,19.2,19.28,-2.9
12.5582,2,-130.794,12.51,-0.8,-0.67,-6.0,18.7,18.79,-7.0
12.6231,2,-130.786,12.51,-0.8,-0.86,-3.9,18.7,18.67,-2.7
12.6899,2,-130.805,12.50,0.2,-0.08,7.1,19.6,19.46,9.6
12.7532,2,-130.799,12.50,-0.3,-0.15,1.5,19.2,19.31,-0.2
12.8191,2,-130.803,12.50,-0.3,-0.25,-0.6,19.2,19.19,-1.5
12.8876,2,-130.800,12.50,-0.8,-0.70,-4.9,18.7,18.78,-5.4
12.9491,2,-130.813,12.49,-0.3,-0.46,1.0,19.2,19.06,2.6
13.0162,2,-130.792,12.51,-0.3,-0.32,1.8,19.2,19.18,2.0
13.0793,2,-130.802,12.50,-0.3,-0.28,1.0,19.2,19.20,0.5
13.1441,2,-130.790,12.51,-0.3,-0.28,0.3,19.2,19.18,-0.1
13.2116,2,-130.790,12.51,-0.3,-0.29,-0.0,19.2,19.18,-0.1
13.2752,2,-130.802,12.50,-0.8,-0.69,-4.4,18.7,18.79,-4.9
13.3401,2,-130.802,12.50,-0.8,-0.84,-2.8,18.7,18.69,-2.2
13.4087,2,-130.793,12.51,-0.3,-0.44,3.5,19.2,19.09,4.7
13.4702,2,-130.781,12.52,-0.3,-0.28,2.9,19.2,19.21,2.5
13.5351,2,-130.797,12.50,-0.8,-0.66,-3.3,18.7,18.82,-4.5
13.6051,2,-130.798,12.50,-0.3,-0.41,1.8,19.2,19.09,2.7
13.6651,2,-130.795,12.51,-0.3,-0.30,1.8,19.2,19.19,1.9
13.7332,2,-130.779,12.52,-0.8,-0.68,-3.7,18.7,18.81,-4.5
13.7962,2,-130.805,12.50,-0.3,-0.43,1.7,19.2,19.08,2.6
13.8612,2,-130.801,12.50,0.2,0.10,6.3,19.6,19.57,6.7
13.9275,2,-130.807,12.49,-0.3,-0.14,-0.9,19.2,19.30,-2.4
13.9912,2,-130.797,12.50,-0.8,-0.68,-6.3,18.7,18.79,-6.9
14.0561,2,-130.810,12.49,-0.3,-0.46,0.8,19.2,19.05,2.2
14.1232,2,-130.810,12.49,-0.3,-0.32,1.7,19.2,19.18,1.9
14.1861,2,-130.789,12.51,-0.3,-0.28,0.9,19.2,19.19,0.6
14.2521,2,-130.810,12.49,-0.3,-0.28,0.2,19.2,19.18,-0.0
14.3229,2,-130.792,12.51,-0.8,-0.71,-4.5,18.7,18.79,-4.9
14.3822,2,-130.796,12.50,-0.8,-0.84,-2.9,18.7,18.69,-2.3
14.4496,2,-130.794,12.51,-0.3,-0.44,3.8,19.2,19.09,4.7
14.5122,2,-130.799,12.50,-0.3,-0.28,2.9,19.2,19.21,2.4
14.5771,2,-130.786,12.51,-0.8,-0.66,-3.6,18.7,18.82,-4.5
14.6448,2,-130.788,12.51,0.2,-0.00,6.5,19.6,19.47,7.5
14.7071,2,-130.784,12.52,-0.8,-0.56,-4.6,18.7,18.92,-5.8
14.7731,2,-130.780,12.52,-0.8,-0.81,-4.0,18.7,18.70,-3.7
14.8409,2,-130.800,12.50,-0.8,-0.85,-1.4,18.7,18.69,-0.7
14.9031,2,-130.777,12.52,-0.3,-0.43,4.5,19.2,19.09,5.1
14.9705,2,-130.781,12.52,-0.3,-0.27,2.9,19.2,19.21,2.3
15.0333,2,-130.797,12.50,-0.8,-0.66,-3.8,18.7,18.82,-4.6
15.0981,2,-130.790,12.51,-0.8,-0.82,-2.8,18.7,18.70,-2.4
15.1653,2,-130.804,12.50,-0.3,-0.43,3.8,19.2,19.09,4.5
15.2292,2,-130.788,12.51,-0.3,-0.28,2.7,19.2,19.21,2.3
15.2941,2,-130.778,12.52,-0.8,-0.67,-3.9,18.7,18.82,-4.5
15.3619,2,-130.785,12.51,-0.8,-0.82,-2.6,18.7,18.70,-2.2
15.4241,2,-130.781,12.52,0.2,-0.03,8.6,19.6,19.46,9.5
15.4891,2,-130.783,12.52,-0.3,-0.15,0.7,19.2,19.31,-0.3
15.5586,2,-130.803,12.50,0.2,0.15,3.5,19.6,19.58,3.3
15.6191,2,-130.790,12.51,-0.3,-0.17,-2.8,19.2,19.27,-3.3
15.6865,2,-130.793,12.51,0.2,0.10,2.5,19.6,19.54,2.9
15.7502,2,-130.770,12.53,-0.3,-0.20,-2.9,19.2,19.26,-3.1
15.8151,2,-130.798,12.50,-0.8,-0.72,-6.9,18.7,18.78,-6.7
15.8812,2,-130.801,12.50,-0.3,-0.45,1.5,19.2,19.06,2.5
15.9451,2,-130.778,12.52,-0.8,-0.72,-2.7,18.7,18.80,-2.8
16.0101,2,-130.789,12.51,-0.8,-0.82,-1.8,18.7,18.71,-1.6
16.0786,2,-130.794,12.51,-0.8,-0.82,-0.5,18.7,18.71,-0.2
16.1411,2,-130.795,12.51,-0.3,-0.40,4.9,19.2,19.10,5.0
16.2061,2,-130.796,12.50,-0.3,-0.26,2.8,19.2,19.21,2.3
16.2768,2,-130.785,12.51,0.2,0.16,5.3,19.6,19.59,5.0
16.3361,2,-130.796,12.50,-0.3,-0.15,-2.2,19.2,19.29,-2.9
16.4023,2,-130.786,12.51,-0.3,-0.30,-2.3,19.2,19.17,-2.1
16.4662,2,-130.805,12.50,-0.3,-0.33,-0.9,19.2,19.15,-0.5
16.5311,2,-130.784,12.52,-0.3,-0.31,-0.1,19.2,19.17,0.1
16.5991,2,-130.790,12.51,0.2,0.11,5.0,19.6,19.56,4.9
16.6622,2,-130.795,12.51,-0.8,-0.58,-7.1,18.7,18.90,-7.6
16.7271,2,-130.807,12.49,0.2,-0.02,5.1,19.6,19.45,5.7
16.7951,2,-130.794,12.51,-1.3,-1.03,-10.8,18.3,18.49,-11.1
16.8571,2,-130.792,12.51,-0.3,-0.57,3.0,19.2,18.96,4.0
16.9230,2,-130.802,12.50,-0.3,-0.31,3.7,19.2,19.18,3.5
16.9901,2,-130.781,12.52,-0.3,-0.26,1.4,19.2,19.21,0.9
17.0531,2,-130.790,12.51,-0.8,-0.69,-4.8,18.7,18.81,-5.0
17.1205,2,-130.796,12.50,-1.3,-1.25,-7.6,18.3,18.31,-7.1
17.1832,2,-130.793,12.51,-0.8,-0.97,1.5,18.7,18.59,2.4
17.2481,2,-130.794,12.51,0.2,0.01,12.1,19.6,19.50,11.9
17.3152,2,-130.792,12.51,-0.8,-0.53,-3.8,18.7,18.95,-5.0
17.3782,2,-130.815,12.49,-0.8,-0.79,-4.1,18.7,18.71,-4.0
17.4431,2,-130.787,12.51,-0.3,-0.43,3.3,19.2,19.07,3.9
17.5119,2,-130.797,12.50,-0.3,-0.28,2.4,19.2,19.20,2.2
17.5741,2,-130.792,12.51,-0.3,-0.27,0.8,19.2,19.20,0.4
17.6402,2,-130.822,12.48,-0.8,-0.70,-4.9,18.7,18.80,-5.0
17.7042,2,-130.780,12.52,-0.8,-0.84,-2.8,18.7,18.69,-2.3
17.7691,2,-130.809,12.49,-0.3,-0.42,4.3,19.2,19.08,4.6
17.8362,2,-130.777,12.52,-0.8,-0.69,-2.2,18.7,18.82,-2.6
17.8991,2,-130.817,12.48,-0.8,-0.81,-1.9,18.7,18.72,-1.8
17.9641,2,-130.806,12.49,-0.3,-0.41,4.3,19.2,19.09,4.5
18.0333,2,-130.795,12.51,0.2,0.15,7.4,19.6,19.59,6.9
18.0951,2,-130.787,12.51,-0.8,-0.54,-6.7,18.7,18.93,-7.3
18.1601,2,-130.791,12.51,-0.3,-0.42,0.1,19.2,19.07,0.6
18.2308,2,-130.780,12.52,0.2,0.11,6.1,19.6,19.56,6.1
18.2901,2,-130.788,12.51,-0.8,-0.56,-6.6,18.7,18.92,-7.1
18.3572,2,-130.792,12.51,-0.8,-0.83,-4.6,18.7,18.69,-4.1
18.4202,2,-130.803,12.50,-0.3,-0.45,3.6,19.2,19.06,4.1
18.4851,2,-130.791,12.51,-0.3,-0.28,2.7,19.2,19.20,2.4
18.5523,2,-130.777,12.52,-0.8,-0.69,-4.2,18.7,18.82,-4.4
18.6161,2,-130.803,12.50,-0.8,-0.83,-2.7,18.7,18.70,-2.3
18.6811,2,-130.784,12.52,-0.3,-0.42,4.4,19.2,19.08,4.5
18.7489,2,-130.792,12.51,-0.3,-0.27,2.6,19.2,19.21,2.2
18.8111,2,-130.808,12.49,0.2,0.14,5.7,19.6,19.58,5.3
18.8771,2,-130.784,12.52,-0.3,-0.17,-2.6,19.2,19.28,-2.9
18.9499,2,-130.786,12.51,-0.3,-0.31,-2.0,19.2,19.16,-1.8
19.0071,2,-130.801,12.50,-0.3,-0.32,-0.8,19.2,19.16,-0.5
19.0743,2,-130.807,12.49,0.2,0.11,5.1,19.6,19.55,5.0
19.1373,2,-130.779,12.52,-0.8,-0.59,-7.4,18.7,18.90,-7.5
19.2021,2,-130.801,12.50,-0.3,-0.43,0.4,19.2,19.06,0.8
19.2690,2,-130.790,12.51,-0.3,-0.32,1.4,19.2,19.17,1.4
19.3322,2,-130.772,12.53,-0.8,-0.70,-4.4,18.7,18.81,-4.4
19.3971,2,-130.798,12.50,-0.3,-0.41,2.6,19.2,19.08,2.7
19.4664,2,-130.791,12.51,-0.8,-0.71,-3.1,18.7,18.80,-3.1
19.5281,2,-130.787,12.51,-0.8,-0.82,-2.0,18.7,18.71,-1.8
19.5948,2,-130.796,12.50,-0.3,-0.40,4.6,19.2,19.09,4.6
19.6581,2,-130.803,12.50,-0.3,-0.27,2.7,19.2,19.21,2.3
19.7231,2,-130.799,12.50,0.2,0.15,5.7,19.6,19.59,5.2
19.7916,2,-130.787,12.51,-0.3,-0.17,-2.8,19.2,19.28,-3.0
19.8532,2,-130.794,12.51,-0.3,-0.31,-2.4,19.2,19.16,-2.1
19.9181,2,-130.799,12.50,-0.3,-0.33,-0.7,19.2,19.15,-0.5
19.9855,2,-130.795,12.51,-0.3,-0.31,0.0,19.2,19.17,0.1
20.0491,2,-130.803,12.50,-0.3,-0.30,0.1,19.2,19.18,0.1
20.1141,2,-130.805,12.50,-0.3,-0.30,0.1,19.2,19.18,0.0
20.1824,2,-130.778,12.52,-0.3,-0.30,0.0,19.2,19.18,-0.0
20.2441,2,-130.786,12.51,-0.3,-0.30,-0.0,19.2,19.18,-0.0
20.3109,2,-130.800,12.50,-0.3,-0.30,-0.0,19.2,19.18,-0.0
20.3752,2,-130.787,12.51,-1.3,-1.14,-10.3,18.3,18.41,-9.8
20.4391,2,-130.794,12.51,-0.8,-0.96,-0.0,18.7,18.59,0.5
20.5068,2,-130.802,12.50,0.2,0.02,11.9,19.6,19.49,11.3
20.5701,3,-130.592,12.71,0.2,0.30,5.9,19.6,19.71,5.0
20.6351,3,-128.970,14.33,-0.3,-0.14,-4.2,19.2,19.30,-4.4
20.7021,3,-125.581,17.72,1.7,1.37,17.7,21.0,20.69,16.9
20.7651,3,-122.038,21.26,6.2,5.49,55.2,25.0,24.52,52.6
20.8314,3,-115.868,27.43,10.7,10.30,68.9,29.1,28.92,64.2
20.9002,3,-108.234,35.07,17.2,16.76,87.0,35.0,34.74,81.5
20.9600,3,-101.546,41.75,24.2,23.65,105.5,41.3,41.03,100.4
21.0268,3,-96.584,46.72,31.2,31.08,109.6,47.7,47.71,100.0
21.0911,3,-93.126,50.17,34.2,35.09,77.8,50.4,51.00,59.8
21.1560,3,-91.509,51.79,38.7,39.11,67.0,54.6,54.62,56.5
21.2226,3,-91.131,52.17,40.7,41.41,45.7,56.4,56.69,35.1
21.2862,3,-89.328,53.97,39.7,40.97,12.8,55.5,56.02,-2.4
21.3510,3,-86.857,56.44,43.2,42.75,22.0,58.7,58.30,28.8
21.4198,3,-80.444,62.86,45.2,44.94,28.1,60.6,60.52,31.8
21.4810,3,-75.370,67.93,52.2,50.56,63.6,67.0,66.30,82.1
21.5469,3,-67.603,75.70,60.2,58.26,95.5,74.5,74.06,111.9
21.6119,3,-59.672,83.63,68.2,66.82,115.5,81.9,81.83,118.1
21.6769,3,-51.822,91.48,75.7,75.21,122.7,88.9,89.01,111.8
