time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned UNFITTED (using wood),filt_learned UNFITTED (using wood),vel_learned UNFITTED (using wood)
10.3447,1,-125.543,17.76,14.2,14.27,-59.4,32.2,32.27,-55.2
10.4099,1,-128.453,14.85,9.7,9.87,-64.7,28.2,28.24,-60.6
10.4748,1,-130.133,13.17,6.2,6.07,-60.6,25.0,24.91,-52.9
10.5435,2,-130.767,12.53,4.2,3.69,-42.9,23.2,22.95,-32.0
10.6049,2,-130.753,12.55,2.2,1.90,-34.2,21.4,21.35,-27.3
10.6698,2,-130.748,12.55,3.7,2.73,-3.4,22.8,22.30,7.5
10.7380,2,-130.773,12.53,3.2,3.00,1.6,22.3,22.38,2.2
10.8008,2,-130.755,12.54,3.2,3.17,2.3,22.3,22.35,-0.1
10.8657,2,-130.767,12.53,4.2,3.97,8.5,23.2,23.09,9.5
10.9342,2,-130.792,12.51,2.7,3.16,-4.6,21.9,22.12,-10.7
10.9958,2,-130.801,12.50,3.2,3.11,-2.3,22.3,22.18,-1.3
11.0618,2,-130.803,12.50,3.7,3.51,3.0,22.8,22.67,6.0
11.1270,2,-130.809,12.49,3.2,3.33,-0.6,22.3,22.43,-2.1
11.1908,2,-130.802,12.50,2.7,2.85,-4.9,21.9,21.93,-6.7
11.2592,2,-130.801,12.50,4.2,3.79,7.4,23.2,22.98,12.1
11.3220,2,-130.806,12.49,3.7,3.84,3.3,22.8,22.92,1.4
11.3868,2,-130.811,12.49,3.7,3.79,0.7,22.8,22.80,-1.2
11.4544,2,-130.773,12.53,2.2,2.59,-11.4,21.4,21.60,-15.3
11.5168,2,-130.780,12.52,3.7,3.23,2.0,22.8,22.44,8.0
11.5817,2,-130.792,12.51,2.7,2.87,-2.9,21.9,22.03,-3.9
11.6528,2,-130.780,12.52,2.7,2.69,-2.6,21.9,21.85,-2.6
11.7118,2,-130.812,12.49,3.2,3.02,2.3,22.3,22.21,4.2
11.7792,2,-130.813,12.49,3.7,3.58,6.2,22.8,22.73,7.1
11.8429,2,-130.785,12.51,3.2,3.39,0.4,22.3,22.45,-2.3
11.9078,2,-130.787,12.51,3.2,3.25,-1.2,22.3,22.31,-2.1
11.9744,2,-130.791,12.51,3.2,3.19,-1.0,22.3,22.30,-0.6
12.0378,2,-130.790,12.51,2.7,2.81,-4.3,21.9,21.93,-4.9
12.1028,2,-130.785,12.51,3.2,3.04,0.9,22.3,22.21,2.8
12.1715,2,-130.805,12.50,3.2,3.18,1.7,22.3,22.33,1.8
12.2339,2,-130.806,12.49,2.7,2.84,-2.8,21.9,21.96,-4.5
12.2988,2,-130.790,12.51,3.2,3.07,1.4,22.3,22.22,2.6
12.3705,2,-130.795,12.51,3.2,3.19,1.6,22.3,22.33,1.6
12.4288,2,-130.796,12.50,3.2,3.22,0.9,22.3,22.33,0.4
12.4982,2,-130.790,12.51,3.7,3.61,4.2,22.8,22.71,4.8
12.5589,2,-130.801,12.50,2.7,2.99,-5.0,21.9,22.05,-7.7
12.6238,2,-130.804,12.50,3.7,3.46,3.3,22.8,22.59,5.6
12.6906,2,-130.799,12.50,2.7,2.92,-4.5,21.9,22.02,-6.3
12.7538,2,-130.792,12.51,3.2,3.07,0.0,22.3,22.21,1.3
12.8198,2,-130.803,12.50,2.7,2.78,-3.0,21.9,21.93,-3.4
12.8875,2,-130.784,12.52,3.2,3.07,2.0,22.3,22.23,3.3
12.9498,2,-130.803,12.50,2.2,2.43,-6.0,21.4,21.58,-7.9
13.0165,2,-130.787,12.51,2.7,2.55,-0.6,21.9,21.75,1.0
13.0801,2,-130.794,12.51,3.2,3.05,5.0,22.3,22.24,6.5
13.1448,2,-130.788,12.51,2.7,2.85,-0.5,21.9,21.98,-2.2
13.2129,2,-130.807,12.49,2.7,2.72,-1.4,21.9,21.86,-1.8
13.2760,2,-130.791,12.51,2.7,2.68,-0.9,21.9,21.85,-0.5
13.3408,2,-130.795,12.51,3.7,3.47,8.0,22.8,22.63,9.9
13.4088,2,-130.779,12.52,2.7,2.97,-2.9,21.9,22.06,-5.6
13.4709,2,-130.792,12.51,3.7,3.49,4.7,22.8,22.60,6.0
13.5358,2,-130.783,12.52,2.7,2.94,-4.6,21.9,22.03,-6.3
13.6070,2,-130.798,12.50,3.7,3.49,4.6,22.8,22.61,6.3
13.6658,2,-130.801,12.50,3.7,3.71,4.1,22.8,22.80,3.9
13.7333,2,-130.783,12.52,3.7,3.76,1.6,22.8,22.81,0.6
13.7969,2,-130.777,12.52,2.7,2.95,-8.3,21.9,22.02,-10.1
13.8618,2,-130.793,12.51,3.2,3.03,-1.5,22.3,22.18,0.3
13.9305,2,-130.796,12.50,2.7,2.74,-3.5,21.9,21.91,-3.2
13.9919,2,-130.794,12.51,3.2,3.05,2.3,22.3,22.22,3.4
14.0568,2,-130.798,12.50,2.7,2.80,-2.1,21.9,21.95,-2.9
14.1252,2,-130.799,12.50,2.7,2.69,-1.7,21.9,21.85,-1.7
14.1878,2,-130.800,12.50,3.2,3.07,3.6,22.3,22.23,4.6
14.2528,2,-130.789,12.51,3.7,3.62,7.1,22.8,22.73,7.2
14.3239,2,-130.792,12.51,3.7,3.78,3.4,22.8,22.83,2.1
14.3828,2,-130.799,12.50,3.7,3.76,1.0,22.8,22.80,0.1
14.4500,2,-130.782,12.52,2.7,2.92,-9.0,21.9,22.00,-10.1
14.5129,2,-130.788,12.51,2.7,2.63,-5.9,21.9,21.79,-4.6
14.5778,2,-130.798,12.50,2.7,2.61,-1.9,21.9,21.81,-0.5
14.6443,2,-130.786,12.51,3.2,3.06,4.5,22.3,22.24,5.3
14.7078,2,-130.787,12.51,2.7,2.83,-1.3,21.9,21.98,-2.5
14.7737,2,-130.793,12.51,3.2,3.11,2.8,22.3,22.24,3.0
14.8418,2,-130.789,12.51,2.7,2.81,-2.6,21.9,21.95,-3.3
14.9038,2,-130.787,12.51,2.2,2.29,-6.7,21.4,21.47,-6.9
14.9704,2,-130.793,12.51,3.2,2.94,5.5,22.3,22.13,7.3
15.0339,2,-130.790,12.51,2.7,2.82,0.2,21.9,21.98,-0.7
15.0988,2,-130.792,12.51,3.2,3.13,3.5,22.3,22.26,3.5
15.1666,2,-130.815,12.49,2.7,2.82,-2.5,21.9,21.95,-3.3
15.2300,2,-130.771,12.53,3.2,3.09,2.4,22.3,22.23,3.0
15.2947,2,-130.797,12.50,2.7,2.81,-2.6,21.9,21.95,-3.1
15.3630,2,-130.804,12.50,3.7,3.51,7.2,22.8,22.63,8.0
15.4248,2,-130.791,12.51,3.7,3.75,4.9,22.8,22.82,4.1
15.4898,2,-130.809,12.49,2.7,2.96,-7.8,21.9,22.05,-9.2
15.5608,2,-130.795,12.51,3.2,3.07,-0.5,22.3,22.20,0.7
15.6198,2,-130.791,12.51,2.7,2.77,-3.6,21.9,21.93,-3.4
15.6876,2,-130.795,12.51,2.7,2.67,-2.0,21.9,21.84,-1.6
15.7509,2,-130.802,12.50,3.2,3.07,4.1,22.3,22.23,4.7
15.8158,2,-130.788,12.51,2.7,2.82,-1.9,21.9,21.97,-2.6
15.8824,2,-130.801,12.50,3.2,3.11,2.8,22.3,22.24,3.1
15.9459,2,-130.788,12.51,2.7,2.81,-2.7,21.9,21.95,-3.2
16.0107,2,-130.787,12.51,2.7,2.69,-2.1,21.9,21.85,-1.9
16.0792,2,-130.806,12.49,3.7,3.50,8.7,22.8,22.62,9.4
16.1408,2,-130.802,12.50,3.2,3.36,0.8,22.3,22.46,-0.4
16.2068,2,-130.786,12.51,3.7,3.65,3.5,22.8,22.72,3.3
16.2782,2,-130.800,12.50,3.2,3.31,-3.0,22.3,22.40,-3.5
16.3368,2,-130.787,12.51,3.7,3.58,2.3,22.8,22.67,2.9
16.4043,2,-130.798,12.50,2.7,2.88,-7.6,21.9,22.00,-7.9
16.4669,2,-130.800,12.50,3.2,3.05,-0.0,22.3,22.19,0.9
16.5318,2,-130.769,12.53,2.7,2.76,-3.3,21.9,21.92,-3.3
16.5995,2,-130.792,12.51,2.7,2.67,-1.8,21.9,21.84,-1.5
16.6628,2,-130.792,12.51,2.7,2.67,-0.4,21.9,21.85,-0.2
16.7278,2,-130.792,12.51,2.7,2.69,0.1,21.9,21.86,0.1
16.7949,2,-130.793,12.51,3.2,3.11,4.9,22.3,22.25,4.9
16.8578,2,-130.803,12.50,3.7,3.65,7.6,22.8,22.74,7.1
16.9248,2,-130.789,12.51,2.7,2.95,-6.5,21.9,22.06,-7.5
16.9879,2,-130.799,12.50,2.2,2.26,-9.8,21.4,21.44,-9.3
17.0528,2,-130.769,12.53,3.2,2.92,5.5,22.3,22.10,6.8
17.1192,2,-130.796,12.50,2.7,2.80,-0.2,21.9,21.96,-0.6
17.1829,2,-130.775,12.53,3.7,3.53,8.6,22.8,22.64,8.6
17.2488,2,-130.793,12.51,2.7,2.94,-4.9,21.9,22.06,-6.0
17.3162,2,-130.794,12.51,2.7,2.69,-4.1,21.9,21.84,-3.7
17.3788,2,-130.792,12.51,2.7,2.65,-1.5,21.9,21.83,-0.8
17.4437,2,-130.806,12.49,2.7,2.67,-0.0,21.9,21.85,0.2
17.5129,2,-130.787,12.51,2.7,2.70,0.2,21.9,21.87,0.2
17.5738,2,-130.795,12.51,2.7,2.70,0.1,21.9,21.87,0.1
17.6409,2,-130.807,12.49,3.7,3.53,9.8,22.8,22.64,9.7
17.7039,2,-130.795,12.51,2.7,2.96,-4.5,21.9,22.08,-5.5
17.7698,2,-130.814,12.49,3.2,3.11,0.7,22.3,22.23,1.0
17.8375,2,-130.784,12.52,2.7,2.78,-3.7,21.9,21.93,-3.6
17.8998,2,-130.796,12.50,3.7,3.49,7.7,22.8,22.60,8.1
17.9647,2,-130.782,12.52,3.7,3.75,4.9,22.8,22.82,4.2
18.0323,2,-130.779,12.52,3.7,3.76,1.2,22.8,22.81,0.6
18.0958,2,-130.812,12.49,3.2,3.31,-5.1,22.3,22.40,-5.3
18.1597,2,-130.776,12.52,3.2,3.16,-3.0,22.3,22.28,-2.5
18.2315,2,-130.807,12.49,2.7,2.74,-5.4,21.9,21.90,-5.0
18.2908,2,-130.793,12.51,3.7,3.45,7.4,22.8,22.57,7.9
18.3581,2,-130.786,12.51,2.7,2.90,-5.0,21.9,22.04,-5.5
18.4208,2,-130.794,12.51,4.2,3.91,11.0,23.2,22.98,11.2
18.4858,2,-130.804,12.50,3.2,3.45,-3.1,22.3,22.52,-4.0
18.5530,2,-130.772,12.53,3.2,3.21,-3.5,22.3,22.31,-3.3
18.6158,2,-130.783,12.52,3.2,3.16,-1.4,22.3,22.28,-0.9
18.6817,2,-130.784,12.52,3.2,3.18,-0.1,22.3,22.30,0.1
18.7498,2,-130.814,12.49,3.2,3.20,0.2,22.3,22.32,0.2
18.8118,2,-130.784,12.52,3.2,3.20,0.1,22.3,22.32,0.1
18.8778,2,-130.804,12.50,4.2,4.03,9.9,23.2,23.09,9.8
18.9440,2,-130.815,12.49,3.2,3.45,-4.8,22.3,22.52,-5.6
19.0068,2,-130.773,12.53,3.2,3.19,-4.3,22.3,22.29,-4.0
19.0755,2,-130.802,12.50,3.2,3.15,-1.3,22.3,22.28,-0.8
19.1380,2,-130.768,12.53,2.7,2.77,-5.0,21.9,21.92,-4.7
19.2027,2,-130.817,12.48,3.7,3.48,7.5,22.8,22.60,7.8
19.2696,2,-130.800,12.50,2.7,2.91,-5.2,21.9,22.04,-5.7
19.3328,2,-130.789,12.51,3.7,3.50,5.9,22.8,22.60,6.2
19.3977,2,-130.794,12.51,3.2,3.32,-0.9,22.3,22.42,-1.3
19.4666,2,-130.780,12.52,2.7,2.79,-6.4,21.9,21.93,-6.2
19.5278,2,-130.794,12.51,3.2,3.05,1.7,22.3,22.19,2.2
19.5981,2,-130.776,12.52,3.7,3.62,6.9,22.8,22.71,6.7
19.6589,2,-130.794,12.51,2.7,2.95,-6.6,21.9,22.07,-7.1
19.7238,2,-130.792,12.51,3.2,3.08,0.3,22.3,22.21,0.6
19.7908,2,-130.791,12.51,3.2,3.18,1.2,22.3,22.31,1.3
19.8539,2,-130.784,12.52,3.7,3.62,5.6,22.8,22.71,5.4
19.9188,2,-130.769,12.53,3.2,3.33,-2.3,22.3,22.43,-2.7
19.9878,2,-130.793,12.51,3.7,3.62,2.9,22.8,22.70,3.0
20.0488,2,-130.803,12.50,2.7,2.90,-8.2,21.9,22.03,-8.2
20.1147,2,-130.807,12.49,3.2,3.06,0.3,22.3,22.20,0.8
20.1850,2,-130.787,12.51,2.7,2.76,-3.5,21.9,21.92,-3.3
20.2448,2,-130.783,12.52,2.7,2.67,-2.0,21.9,21.84,-1.7
20.3115,2,-130.793,12.51,3.2,3.09,4.7,22.3,22.23,4.7
20.3748,2,-130.794,12.51,3.7,3.65,7.8,22.8,22.73,7.3
20.4398,2,-130.785,12.51,2.7,2.94,-7.0,21.9,22.06,-7.3
20.5064,2,-130.803,12.50,2.7,2.66,-4.7,21.9,21.83,-4.1
20.5698,3,-130.755,12.54,3.7,3.47,8.8,22.8,22.58,9.0
20.6357,3,-129.455,13.85,2.7,2.92,-4.9,21.9,22.06,-5.2
20.7027,3,-126.407,16.89,6.2,5.63,31.5,25.0,24.55,30.6
20.7657,3,-121.817,21.48,9.7,9.15,50.5,28.2,27.91,49.2
20.8328,3,-115.412,27.89,14.2,13.84,64.7,32.2,32.09,60.3
20.9011,3,-107.511,35.79,20.7,20.20,85.1,38.1,37.87,80.9
20.9607,3,-99.630,43.67,28.2,27.46,109.3,45.0,44.59,106.1
21.0284,3,-91.694,51.61,36.7,36.25,123.9,52.7,52.61,116.6
21.0908,3,-85.820,57.48,45.2,44.90,133.3,60.6,60.46,124.1
21.1556,3,-78.022,65.28,53.2,53.28,130.6,68.0,68.04,118.0
21.2221,3,-70.115,73.19,58.7,59.45,105.1,73.1,73.46,87.4
21.2866,3,-62.273,81.03,68.7,68.03,123.6,82.4,81.89,123.3
21.3515,3,-54.490,88.81,77.2,76.90,131.9,90.3,90.27,128.1
21.4195,3,-46.580,96.72,84.7,84.98,123.5,97.4,97.60,110.9
21.4818,3,-40.500,102.80,93.2,93.06,127.3,105.4,105.27,120.7
21.5490,3,-36.027,107.27,98.7,99.41,105.8,110.6,111.00,90.8
21.6118,3,-33.365,109.94,101.7,102.92,74.8,113.5,113.96,55.2
21.6778,3,-32.458,110.84,104.2,105.34,50.7,115.8,116.09,36.0
21.7448,3,-31.642,111.66,104.7,105.94,25.3,116.3,116.62,12.3
21.8078,3,-29.801,113.50,106.2,106.65,17.5,117.7,117.69,16.1
21.8727,3,-25.974,117.33,108.7,108.42,22.9,120.1,119.92,31.2
21.9401,3,-20.334,122.97,113.7,112.59,45.3,124.9,124.49,62.2
22.0028,3,-13.013,130.29,118.7,117.61,64.0,129.7,129.47,76.2
22.0687,3,-5.290,138.01,127.2,125.45,94.7,137.8,137.33,112.3
22.1380,3,2.773,146.07,134.2,133.43,106.4,144.5,144.62,106.1
